RÉSUMÉ ÉTUDIANT
Code,6111
Année,6A
Type,1
Groupe,G1_08
Vacations Poly (total),70
Détail,normal:37 examen:11 rattrap:17 débord:5

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),Poly 4/6 avec 4111,Poly 4/6 avec 4111,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly 4/6 avec 4111,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),—
39,1,—,Poly 4/6 avec 4111,Poly 4/6 avec 4111,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),—,—
40,1,—,Poly 4/6 avec 4111,—,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
41,1,—,Poly 4/6 avec 4111,Poly 4/6 avec 4111,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
42,1,—,Poly 4/6 avec 4111,—,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
43,1,—,Poly 4/6 avec 4111,Poly 4/6 avec 4111,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
44,1,—,Poly 4/6 avec 4111,—,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
45,2,Poly 4/6 avec 4111 (rattrap),Poly 4/6 avec 4111 (rattrap),—,—,—,Pédo-soin (PEDO-A1),—,—,—,—
46,2,Poly 4/6 avec 4111 (rattrap),Poly 4/6 avec 4111 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,—,Poly 4/6 avec 4111,—,Poly 4/6 avec 4111,—,Pédo-soin (PEDO-A1),—,—,—,—
48,2,—,Poly 4/6 avec 4111,—,—,—,Pédo-soin (PEDO-A1),—,—,—,—
49,2,—,Poly 4/6 avec 4111,—,Poly 4/6 avec 4111,—,Pédo-soin (PEDO-A1),—,—,—,—
50,2,Poly 4/6 avec 4111,—,Poly 6A seul,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER),—,—
