RÉSUMÉ ÉTUDIANT
Code,6213
Année,6A
Type,2
Groupe,G2_09
Vacations Poly (total),50
Détail,normal:29 examen:4 rattrap:14 débord:3

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,Poly 4/6 avec 4212,cours/indispo promo (C),Poly 4/6 avec 4212,—,—,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),—,Poly 4/6 avec 4212,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,—,—,Poly 4/6 avec 4212,cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,—
40,1,—,—,Poly 4/6 avec 4212,—,—,—,—,—,—,—
41,1,—,—,Poly 4/6 avec 4212,—,Poly 4/6 avec 4212,—,—,—,—,—
42,1,—,—,Poly 4/6 avec 4212,—,—,—,—,—,—,—
43,1,—,—,Poly 4/6 avec 4212,—,—,—,—,—,—,—
44,1,—,—,Poly 4/6 avec 4212,—,—,—,—,—,—,—
45,2,X,X,X,X,X,X,X,X,X,X
46,2,X,X,X,X,X,X,X,X,X,X
47,2,X,X,X,X,X,X,X,X,X,X
48,2,X,X,X,X,X,X,X,X,X,X
49,2,X,X,X,X,X,X,X,X,X,X
50,2,X,X,X,X,X,X,X,X,X,X
51,2,X,X,X,X,X,X,X,X,X,X
52,2,—,—,—,—,Poly 4/6 avec 4212 (rattrap),Poly 4/6 avec 4212 (rattrap),—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Poly 4/6 avec 4212 (examen),—,Poly 4/6 avec 4212 (examen),—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,—,—
