RÉSUMÉ ÉTUDIANT
Code,5314
Année,5A
Type,3
Groupe,G3_55_07
Vacations Poly (total),86
Détail,normal:67 examen:5 rattrap:14 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,—,—,—,Pédo-soin (PEDO-A3) [remplissage],Poly 5/5 avec 5313 (rattrap),Poly 5/5 avec 5313 (rattrap),—,—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Poly 5/5 avec 5313,cours/indispo promo (C),Poly 5/5 avec 5313,—,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (rattrap),—,—,—,—
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
49,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (examen),Pédo-soin (PEDO-A3) [remplissage],—,—,—
51,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
52,2,—,—,—,—,—,—,Poly 5/5 avec 5313 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Poly 5/5 avec 5313 (examen),Poly 5/5 avec 5313 (examen),—,—,cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),cours/indispo promo (C),Poly 5/5 avec 5313,—,cours/indispo promo (C)
4,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),cours/indispo promo (C),Poly 5/5 avec 5313,—,cours/indispo promo (C)
5,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),cours/indispo promo (C),Poly 5/5 avec 5313,—,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),cours/indispo promo (C),Poly 5/5 avec 5313,—,cours/indispo promo (C)
8,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),cours/indispo promo (C),Poly 5/5 avec 5313,—,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (rattrap),—,Poly 5/5 avec 5313 (rattrap),Pédo-soin (PEDO-B2),—
10,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (rattrap),—,Poly 5/5 avec 5313 (rattrap),Pédo-soin (PEDO-B2),—
11,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (rattrap),—,Poly 5/5 avec 5313 (rattrap),Pédo-soin (PEDO-B2),—
12,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (rattrap),—,Poly 5/5 avec 5313 (rattrap),Pédo-soin (PEDO-B2),—
13,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5313 (rattrap),—,Poly 5/5 avec 5313 (rattrap),Pédo-soin (PEDO-B2),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),—
15,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Pédo-soin (PEDO-B2),—
16,4,—,—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),—
17,4,—,—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,Pédo-soin (PEDO-B2),—
18,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),—,Poly 5/5 avec 5313,—,—
19,5,Pédo-soin (PEDO-56-lunM),—,—,Poly 5/5 avec 5313 (examen),Poly 5/5 avec 5313 (examen),—,cours/indispo promo (F),cours/indispo promo (F),—,—
20,5,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
21,5,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
22,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
23,5,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
24,5,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
25,5,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
26,5,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
27,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
28,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
29,6,Pédo-soin (PEDO-56-lunM),—,—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
30,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
31,6,—,—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
35,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,Poly 5/5 avec 5313,—,Poly 5/5 avec 5313,—,—
