RÉSUMÉ ÉTUDIANT
Code,5206
Année,5A
Type,2
Groupe,G2_55_03
Vacations Poly (total),91
Détail,normal:65 examen:4 rattrap:22 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Pédo-soin (PEDO-A1) [remplissage],—,Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),—,—,—,—,—,—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
45,2,—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),—,—,—,—
46,2,—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
