RÉSUMÉ ÉTUDIANT
Code,5501
Année,5A
Type,5
Groupe,G5_55_01
Vacations Poly (total),85
Détail,normal:65 examen:3 rattrap:17 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,Urgences (5),—,—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
37,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
38,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),Urgences (5),Poly 5/5 avec 5502,—
39,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
40,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
41,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
42,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
43,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
44,1,Poly 5/5 avec 5502,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5502,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
46,2,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),Pédo-soin (PEDO-A3),—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
47,2,Poly 5/5 avec 5502,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5502
48,2,Poly 5/5 avec 5502,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5502
49,2,Poly 5/5 avec 5502,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),Urgences (5),—,Poly 5/5 avec 5502
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5502
51,2,Poly 5/5 avec 5502,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),Urgences (5),—,Poly 5/5 avec 5502
52,2,—,—,—,—,—,—,Pédo-soin (PEDO-A3),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),—,Pédo-soin (PEDO-B2) [remplissage],Poly 5/5 avec 5502 (examen),Poly 5/5 avec 5502 (examen),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Poly 5/5 avec 5502,cours/indispo promo (C),Urgences (6/5),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5502,cours/indispo promo (C)
4,3,Poly 5/5 avec 5502,cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5502,cours/indispo promo (C)
5,3,Poly 5/5 avec 5502,cours/indispo promo (C),—,Urgences (5),—,—,cours/indispo promo (C),—,Poly 5/5 avec 5502,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,Poly 5/5 avec 5502,cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5502,cours/indispo promo (C)
8,3,Poly 5/5 avec 5502,cours/indispo promo (C),—,—,Urgences (6/5),—,cours/indispo promo (C),—,Poly 5/5 avec 5502,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5502 (rattrap),—
10,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,Urgences (6/5/4),—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
11,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5502 (rattrap),—
12,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
13,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3) [remplissage],—,—,Poly 5/5 avec 5502 (rattrap),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),—,—,—,Urgences (6/5),Poly 5/5 avec 5502
15,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
16,4,—,Poly 5/5 avec 5502,—,—,—,Urgences (6/5/4),—,—,—,Poly 5/5 avec 5502
17,4,—,Poly 5/5 avec 5502,—,—,—,—,—,—,—,Poly 5/5 avec 5502
18,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),—,—,—,Poly 5/5 avec 5502
19,5,Urgences (6/5),—,—,—,—,Poly 5/5 avec 5502 (examen),cours/indispo promo (F),cours/indispo promo (F),—,Poly 5/5 avec 5502
20,5,—,Poly 5/5 avec 5502,—,—,—,—,—,—,Urgences (5),Poly 5/5 avec 5502
21,5,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),—,—,—,—,—,Poly 5/5 avec 5502
22,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,Pédo-soin (PEDO-56-merAM),—,—,—,Poly 5/5 avec 5502
23,5,Urgences (6/5/4),Poly 5/5 avec 5502,—,—,—,—,—,—,—,Poly 5/5 avec 5502
24,5,—,Poly 5/5 avec 5502,—,—,—,Pédo-soin (PEDO-56-merAM),—,Urgences (5),—,Poly 5/5 avec 5502
25,5,—,Poly 5/5 avec 5502,—,—,—,—,—,—,—,Poly 5/5 avec 5502
26,5,—,Poly 5/5 avec 5502,—,Urgences (6/5/4),—,Pédo-soin (PEDO-56-merAM),—,—,—,Poly 5/5 avec 5502
27,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,—,—,—,—,Poly 5/5 avec 5502
28,6,—,Poly 5/5 avec 5502,Urgences (5),—,—,Pédo-soin (PEDO-56-merAM),—,—,—,Poly 5/5 avec 5502
29,6,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5502 (rattrap),Poly 5/5 avec 5502 (rattrap)
30,6,—,Poly 5/5 avec 5502,Urgences (5),—,—,—,—,—,—,Poly 5/5 avec 5502
31,6,—,Poly 5/5 avec 5502,—,—,—,Pédo-soin (PEDO-56-merAM),—,—,Urgences (6/5/4),Poly 5/5 avec 5502
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,—,Poly 5/5 avec 5502,—,—,—,—,—,—,—,Poly 5/5 avec 5502
35,6,—,Poly 5/5 avec 5502,—,—,—,Pédo-soin (PEDO-56-merAM),Urgences (6/5/4),—,—,Poly 5/5 avec 5502
