RÉSUMÉ ÉTUDIANT
Code,6313
Année,6A
Type,3
Groupe,G3_10
Vacations Poly (total),50
Détail,normal:34 examen:8 rattrap:3 débord:5

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),Urgences (6/4),cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,—,—,—,cours/indispo promo (C),Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),Poly 4/6 avec 4313,cours/indispo promo (C),—,Urgences (6/5/4)
40,1,—,—,—,—,Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),—,—,—,—
41,1,—,—,—,—,Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),Urgences (6/4),—,—,—
42,1,—,—,—,—,Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),—,—,—,—
43,1,—,Urgences (6/4),—,—,Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),—,—,—,—
44,1,—,—,—,—,Poly 4/6 avec 4313,Pédo-soin (PEDO-A3),Poly 4/6 avec 4313,—,Urgences (6/5),—
45,2,X,X,X,X,X,X,X,X,X,X
46,2,X,X,X,X,X,X,X,X,X,X
47,2,X,X,X,X,X,X,X,X,X,X
48,2,X,X,X,X,X,X,X,X,X,X
49,2,X,X,X,X,X,X,X,X,X,X
50,2,X,X,X,X,X,X,X,X,X,X
51,2,X,X,X,X,X,X,X,X,X,X
52,2,—,—,—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
