RÉSUMÉ ÉTUDIANT
Code,4413
Année,4A
Type,4
Groupe,G4_10
Vacations Poly (total),71
Détail,normal:61 examen:4 rattrap:6 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6413
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6413
39,1,cours/indispo promo (C),Urgences (6/4),—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),—
40,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6413
41,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6413
42,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/4),—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6413
43,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),—
44,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6413,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6413
45,2,Occluso,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Poly 4/6 avec 6413 (rattrap),cours/indispo promo (C),cours/indispo promo (C)
46,2,—,Urgences (6/4),cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,cours/indispo promo (C)
47,2,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 6413,—,Poly 4/6 avec 6413,cours/indispo promo (C)
48,2,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 6413,—,Poly 4/6 avec 6413,cours/indispo promo (C)
