RÉSUMÉ ÉTUDIANT
Code,6415
Année,6A
Type,4
Groupe,G4_12
Vacations Poly (total),65
Détail,normal:60 examen:3 rattrap:1 débord:1

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4415,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 4415
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4415,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 4415
39,1,—,Urgences (6/4),—,cours/indispo promo (C),—,—,Poly 4/6 avec 4415,cours/indispo promo (C),Pédo-soin (PEDO-A4),—
40,1,—,—,—,—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-A4),Poly 4/6 avec 4415
41,1,Urgences (6/5),—,—,—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-A4),Poly 4/6 avec 4415
42,1,—,—,—,—,—,—,Poly 4/6 avec 4415,Urgences (6/5),Pédo-soin (PEDO-A4),Poly 4/6 avec 4415
43,1,—,—,—,—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-A4),—
44,1,—,—,Urgences (6/4),—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-A4),Poly 4/6 avec 4415
45,2,—,—,—,—,Urgences (6/4),Pédo-soin (PEDO-A1),—,—,—,—
46,2,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),Urgences (6/4),—,—,—
47,2,—,—,—,—,Urgences (6/4),Pédo-soin (PEDO-A1),Poly 4/6 avec 4415,—,Poly 4/6 avec 4415,—
48,2,—,—,—,—,Urgences (6/4),Pédo-soin (PEDO-A1),Poly 4/6 avec 4415,—,Poly 4/6 avec 4415,—
49,2,—,—,—,—,—,Pédo-soin (PEDO-A1),Poly 4/6 avec 4415,—,Urgences (6/5/4),—
50,2,—,—,—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER),Poly 4/6 avec 4415,—
51,2,—,—,—,—,Urgences (6/4),Pédo-soin (PEDO-A1),Poly 4/6 avec 4415,—,Poly 4/6 avec 4415,—
52,2,—,—,—,—,—,Pédo-soin (PEDO-A1),—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,—,—,Poly 4/6 avec 4415 (examen),Poly 4/6 avec 4415 (examen),—,—,—,—,Pédo-soin (PEDO-6A-B-venM),—
3,3,—,—,—,—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4415
4,3,—,—,—,—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4415
5,3,Urgences (6/4),—,—,—,—,—,Poly 4/6 avec 4415,—,Pédo-soin (PEDO-6A-B-venM),—
6,3,Urgences (6/4),—,—,—,—,—,Urgences (6/4),—,Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4415 (rattrap)
7,3,—,—,—,—,—,Urgences (6/4),Poly 4/6 avec 4415,—,Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4415
8,3,—,—,—,—,—,—,Poly 4/6 avec 4415,Urgences (6/5/4),Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4415
9,4,S,S,S,S,S,S,S,S,S,S
10,4,S,S,S,S,S,S,S,S,S,S
11,4,S,S,S,S,S,S,S,S,S,S
12,4,S,S,S,S,S,S,S,S,S,S
13,4,S,S,S,S,S,S,S,S,S,S
14,4,S,S,S,S,S,S,S,S,S,S
15,4,S,S,S,S,S,S,S,S,S,S
16,4,—,—,—,—,—,—,Poly 4/6 avec 4415,—,Poly 4/6 avec 4415,—
