RÉSUMÉ ÉTUDIANT
Code,5416
Année,5A
Type,4
Groupe,G4_55_08
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,—,—,—,Pédo-soin (PEDO-A3) [remplissage],Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap),Urgences (5),—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
38,1,Urgences (5),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
40,1,Radio,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
41,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),COMO,—,ODF,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
43,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
44,1,Radio,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,—
45,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap)
47,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),COMO,—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),ODF,—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
49,2,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
50,2,—,cours/indispo promo (C),—,Radio,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,—,Urgences (6/5/4),Poly 5/5 avec 5415
51,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
52,2,—,—,—,—,—,—,Poly 5/5 avec 5415 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-B3),Urgences (6/5),Poly 5/5 avec 5415 (examen),Poly 5/5 avec 5415 (examen),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,cours/indispo promo (C)
4,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,cours/indispo promo (C)
5,3,Radio,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,—,cours/indispo promo (C),COMO,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,cours/indispo promo (C)
8,3,Urgences (6/5/4),cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5415,Poly 5/5 avec 5415,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap),Radio
10,4,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap),—
11,4,cours/indispo promo (C),cours/indispo promo (C),Stérilisation,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap),Urgences (6/5/4)
12,4,cours/indispo promo (C),cours/indispo promo (C),—,ODF,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap),—
13,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap),Urgences (5)
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415,Radio,Poly 5/5 avec 5415
15,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5415 (rattrap),Poly 5/5 avec 5415 (rattrap)
16,4,—,Urgences (5),—,—,—,Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
17,4,—,—,—,—,COMO,Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
18,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Urgences (6/5/4),Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
19,5,Radio,—,—,—,—,Pédo-soin (PEDO-56-merAM),cours/indispo promo (F),cours/indispo promo (F),—,Poly 5/5 avec 5415
20,5,—,—,Urgences (5),—,—,Pédo-soin (PEDO-56-merAM),—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
21,5,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),ODF,Pédo-soin (PEDO-56-merAM),—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
22,5,cours/indispo promo (E),cours/indispo promo (E),—,Urgences (5),—,—,—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
23,5,—,—,—,—,—,Urgences (5),—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
24,5,—,—,—,—,—,Pédo-soin (PEDO-56-merAM),—,Poly 5/5 avec 5415,—,Poly 5/5 avec 5415
