RÉSUMÉ ÉTUDIANT
Code,5305
Année,5A
Type,3
Groupe,G3_55_03
Vacations Poly (total),87
Détail,normal:67 examen:6 rattrap:14 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,Urgences (5),Stérilisation,Pédo-soin (PEDO-A2),—,Poly 5/5 avec 5306 (rattrap),Poly 5/5 avec 5306 (rattrap),Radio,—
37,1,Urgences (5),cours/indispo promo (C),cours/indispo promo (C),ODF,Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),COMO,Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,Urgences (5),—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),Radio,Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),Pédo-soin (PEDO-A2),Poly 5/5 avec 5306,cours/indispo promo (C),Poly 5/5 avec 5306,—,ODF
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5306 (rattrap),—,—,Pédo-soin (PEDO-A2),—
46,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (F),cours/indispo promo (F),—,—,Pédo-soin (PEDO-A2),Radio
47,2,—,cours/indispo promo (C),COMO,—,cours/indispo promo (C),Poly 5/5 avec 5306,—,Poly 5/5 avec 5306,Pédo-soin (PEDO-A2),Urgences (6/5)
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5306,—,Poly 5/5 avec 5306,Pédo-soin (PEDO-A2),—
49,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5306,—,Poly 5/5 avec 5306,Pédo-soin (PEDO-A2),—
