RÉSUMÉ ÉTUDIANT
Code,6116
Année,6A
Type,1
Groupe,G1_13
Vacations Poly (total),60
Détail,normal:34 examen:5 rattrap:18 débord:3

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),Poly 4/6 avec 4116,Poly 4/6 avec 4116,cours/indispo promo (C),—,Radio,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly 4/6 avec 4116,Urgences (6/4),cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),—
39,1,—,Poly 4/6 avec 4116,Poly 4/6 avec 4116,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),Stérilisation,COMO
40,1,—,Poly 4/6 avec 4116,—,—,Urgences (6/4),—,Pédo-soin (PEDO-6A-A-jeuM),Pano/CBCT,—,—
41,1,—,Poly 4/6 avec 4116,Poly 4/6 avec 4116,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
42,1,—,Poly 4/6 avec 4116,Poly 4/6 avec 4116,Urgences (6/5),—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
43,1,—,Poly 4/6 avec 4116,—,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
44,1,Urgences (6/5),Poly 4/6 avec 4116,Poly 4/6 avec 4116,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,—
45,2,X,X,X,X,X,X,X,X,X,X
46,2,X,X,X,X,X,X,X,X,X,X
47,2,X,X,X,X,X,X,X,X,X,X
48,2,X,X,X,X,X,X,X,X,X,X
49,2,X,X,X,X,X,X,X,X,X,X
50,2,X,X,X,X,X,X,X,X,X,X
51,2,X,X,X,X,X,X,X,X,X,X
52,2,Poly 4/6 avec 4116 (rattrap),Poly 4/6 avec 4116 (rattrap),—,Urgences (6/4),—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Poly 4/6 avec 4116 (examen),Poly 4/6 avec 4116 (examen),COMO,Urgences (6/4),—,—,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6),Radio
