RÉSUMÉ ÉTUDIANT
Code,4412
Année,4A
Type,4
Groupe,G4_09
Vacations Poly (total),51

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6412
38,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6412
39,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,—
40,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6412
41,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6412
42,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6412
43,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,—
44,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6412,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6412
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
46,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
47,2,—,—,cours/indispo promo,—,—,cours/indispo promo,Poly 4/6 avec 6412,—,Poly 4/6 avec 6412,cours/indispo promo
48,2,—,—,cours/indispo promo,—,—,cours/indispo promo,Poly 4/6 avec 6412,—,Poly 4/6 avec 6412,cours/indispo promo
49,2,—,—,cours/indispo promo,—,—,cours/indispo promo,Poly 4/6 avec 6412,—,—,cours/indispo promo
50,2,A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN)
51,2,—,—,cours/indispo promo,—,—,—,Poly 4/6 avec 6412,—,Poly 4/6 avec 6412,cours/indispo promo
52,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
1,2,A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE)
