RÉSUMÉ ÉTUDIANT
Code,4409
Année,4A
Type,4
Groupe,G4_06
Vacations Poly (total),51

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,Poly trinome avec 4408+6408
38,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,—
39,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,Poly trinome avec 4408+6408
40,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,Poly trinome avec 4408+6408
41,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,Poly trinome avec 4408+6408
42,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,—
43,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,Poly trinome avec 4408+6408
44,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly trinome avec 4408+6408,cours/indispo promo,cours/indispo promo,Poly trinome avec 4408+6408
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
