RÉSUMÉ ÉTUDIANT
Code,6105
Année,6A
Type,1
Groupe,G1_03
Vacations Poly (total),49
Détail,normal:33 examen:9 rattrap:4 débord:3

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),Poly trinome avec 4105+4106,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly trinome avec 4105+4106,Poly trinome avec 4105+4106,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,—,Poly trinome avec 4105+4106,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,—
40,1,—,Poly trinome avec 4105+4106,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
41,1,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—,—
42,1,—,Poly trinome avec 4105+4106,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
43,1,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—,—
44,1,—,Poly trinome avec 4105+4106,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
45,2,S,S,S,S,S,S,S,S,S,S
46,2,S,S,S,S,S,S,S,S,S,S
47,2,S,S,S,S,S,S,S,S,S,S
48,2,S,S,S,S,S,S,S,S,S,S
49,2,S,S,S,S,S,S,S,S,S,S
50,2,S,S,S,S,S,S,S,S,S,S
51,2,S,S,S,S,S,S,S,S,S,S
52,2,Poly trinome avec 4105+4106 (rattrap),Poly trinome avec 4105+4106 (rattrap),—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,R,R,R,R,R,R,R,R,R,R
3,3,R,R,R,R,R,R,R,R,R,R
4,3,R,R,R,R,R,R,R,R,R,R
5,3,R,R,R,R,R,R,R,R,R,R
6,3,R,R,R,R,R,R,R,R,R,R
7,3,R,R,R,R,R,R,R,R,R,R
8,3,R,R,R,R,R,R,R,R,R,R
9,4,R,R,R,R,R,R,R,R,R,R
10,4,R,R,R,R,R,R,R,R,R,R
11,4,R,R,R,R,R,R,R,R,R,R
12,4,R,R,R,R,R,R,R,R,R,R
13,4,R,R,R,R,R,R,R,R,R,R
14,4,R,R,R,R,R,R,R,R,R,R
15,4,R,R,R,R,R,R,R,R,R,R
16,4,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
17,4,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
18,5,Poly trinome avec 4105+4106 (examen),Poly trinome avec 4105+4106 (examen),—,—,—,—,—,—,—,—
19,5,Poly 6A seul (examen),Poly 6A seul (examen),—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),—,—
20,5,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
21,5,cours/indispo promo (F),cours/indispo promo (F),Poly trinome avec 4105+4106 (examen),Poly trinome avec 4105+4106 (examen),—,—,—,—,—,—
22,5,Poly trinome avec 4105+4106 (examen),Poly trinome avec 4105+4106 (examen),—,—,—,—,—,—,—,—
23,5,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
24,5,Poly trinome avec 4105+4106,Poly trinome avec 4105+4106 (débord),—,—,—,—,—,—,—,—
25,5,Poly trinome avec 4105+4106,Poly trinome avec 4105+4106 (débord),—,—,—,—,—,—,—,—
26,5,Poly trinome avec 4105+4106,—,—,—,—,—,—,—,—,—
27,5,Poly trinome avec 4105+4106 (examen),—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
28,6,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
29,6,Poly trinome avec 4105+4106 (rattrap),Poly trinome avec 4105+4106 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
30,6,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
31,6,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,Poly trinome avec 4105+4106,—,Poly trinome avec 4105+4106,—,—,—,—,—,—,—
35,6,Poly trinome avec 4105+4106,Poly trinome avec 4105+4106 (débord),—,—,—,—,—,—,—,—
