RÉSUMÉ ÉTUDIANT
Code,5407
Année,5A
Type,4
Groupe,G4_55_04
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,—,—,—,—,Poly 5/5 avec 5408 (rattrap),Poly 5/5 avec 5408 (rattrap),—,—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5408,Poly 5/5 avec 5408,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5408 (rattrap),Poly 5/5 avec 5408 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5408 (rattrap),Poly 5/5 avec 5408 (rattrap)
47,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5408,—,Poly 5/5 avec 5408
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5408,—,Poly 5/5 avec 5408
49,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5408,—,Poly 5/5 avec 5408
