RÉSUMÉ ÉTUDIANT
Code,5110
Année,5A
Type,1
Groupe,G1_55_05
Vacations Poly (total),83
Détail,normal:61 examen:4 rattrap:18 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Pédo-soin (PEDO-A1) [remplissage],Urgences (5),Poly 5/5 avec 5109 (rattrap),Poly 5/5 avec 5109 (rattrap),ODF,—,—,—,—,Urgences (5)
37,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,—,cours/indispo promo (C),—,—,—
38,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,Urgences (5),cours/indispo promo (C),—,—,—
39,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,—,cours/indispo promo (C),Urgences (5),—,—
40,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,—,cours/indispo promo (C),—,—,—
41,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,Urgences (5),cours/indispo promo (C),—,—,—
42,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,—,cours/indispo promo (C),—,—,—
43,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,Urgences (5),cours/indispo promo (C),—,—,ODF
44,1,Poly 5/5 avec 5109,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5109,—,—,cours/indispo promo (C),—,—,—
45,2,—,cours/indispo promo (C),Poly 5/5 avec 5109 (rattrap),—,cours/indispo promo (C),—,—,—,Pédo-soin (PEDO-A2) [remplissage],Urgences (6/5)
46,2,—,cours/indispo promo (C),Poly 5/5 avec 5109 (rattrap),Poly 5/5 avec 5109 (rattrap),cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,Poly 5/5 avec 5109,cours/indispo promo (C),Poly 5/5 avec 5109,—,cours/indispo promo (C),—,—,—,Urgences (5),—
