RÉSUMÉ ÉTUDIANT
Code,4403
Année,4A
Type,4
Groupe,G4_02
Vacations Poly (total),71
Détail,normal:61 examen:4 rattrap:6 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A2),—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6403
39,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6403
40,1,cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),—,—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6403
41,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),—
42,1,cours/indispo promo (C),—,Occluso,cours/indispo promo (C),—,—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6403
43,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6403
44,1,cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),Pédo-soin (PEDO-A2),—,Poly 4/6 avec 6403,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 6403
45,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),—,—,cours/indispo promo (C),—,Poly 6A absent (rattrap),cours/indispo promo (C),cours/indispo promo (C)
46,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,cours/indispo promo (C)
47,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent,—,—,cours/indispo promo (C)
48,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),Urgences (6/4),—,cours/indispo promo (C),Poly 6A absent,—,Poly 6A absent,cours/indispo promo (C)
49,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent,—,Poly 6A absent,cours/indispo promo (C)
50,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),—,—,—,Poly 6A absent (examen),—,Poly 6A absent,cours/indispo promo (C)
51,2,Service sanitaire (SS-P2G1),Service sanitaire (SS-P2G1),cours/indispo promo (C),—,Urgences (6/4),—,Poly 6A absent,—,Poly 6A absent,cours/indispo promo (C)
52,2,Occluso,—,—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,—,—,Poly 4/6 avec 6403 (examen),Poly 4/6 avec 6403 (examen),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 4/6 avec 6403,—,cours/indispo promo (C),Urgences (6/4)
4,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 4/6 avec 6403,—,cours/indispo promo (C),Poly 4/6 avec 6403
5,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 4/6 avec 6403,—,cours/indispo promo (C),Poly 4/6 avec 6403
6,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Pédo-soin (PEDO-6A-B-jeuM),Urgences (6/4),cours/indispo promo (C),Poly 4/6 avec 6403 (rattrap)
7,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 4/6 avec 6403,—,cours/indispo promo (C),Poly 4/6 avec 6403
8,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 4/6 avec 6403,—,cours/indispo promo (C),—
9,4,Pédo-soin (PEDO-6A-B-lunM),—,cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent (rattrap)
10,4,Pédo-soin (PEDO-6A-B-lunM),—,cours/indispo promo (C),—,—,cours/indispo promo (C),Occluso,—,cours/indispo promo (C),—
11,4,Pédo-soin (PEDO-6A-B-lunM),—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent (rattrap)
12,4,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/4)
13,4,Pédo-soin (PEDO-6A-B-lunM),—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent (rattrap)
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent,—,cours/indispo promo (C),—
15,4,—,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,Poly 6A absent (rattrap),cours/indispo promo (C),—
16,4,Pédo-soin (PEDO-6A-B-lunM),—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,Urgences (6/4)
17,4,Pédo-soin (PEDO-6A-B-lunM),—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
18,5,—,—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
19,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (F),cours/indispo promo (F),Poly 4/6 avec 6403,—
20,5,Occluso,—,—,Urgences (6/5/4),—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
21,5,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
22,5,—,—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
23,5,—,—,—,Urgences (6/5/4),—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
24,5,—,—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
25,5,—,—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
26,5,—,—,—,Urgences (6/5/4),—,—,Poly 4/6 avec 6403,—,—,—
27,5,Pédo-soin (PEDO-56-lunM),Poly 4/6 avec 6403 (examen),—,—,—,—,Poly 4/6 avec 6403,—,—,—
28,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
29,6,—,—,—,Urgences (6/4),cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
30,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
31,6,—,—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,Pédo-soin (PEDO-56-lunM),—,—,—,—,—,Poly 4/6 avec 6403,—,Urgences (6/4),—
35,6,—,—,—,—,—,—,Poly 4/6 avec 6403,—,Poly 4/6 avec 6403,—
