RÉSUMÉ ÉTUDIANT
Code,5411
Année,5A
Type,4
Groupe,G4_55_06
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Pédo-soin (PEDO-A1),—,—,Urgences (5),—,—,Poly 5/5 avec 5412 (rattrap),Poly 5/5 avec 5412 (rattrap),—,—
37,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
38,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,Urgences (6/5/4)
39,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
40,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
41,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,ODF,—,cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
42,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
43,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
44,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5412,Poly 5/5 avec 5412,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,—,Poly 5/5 avec 5412 (rattrap),Poly 5/5 avec 5412 (rattrap)
46,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5412 (rattrap),Poly 5/5 avec 5412 (rattrap)
47,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5412,—,Poly 5/5 avec 5412
48,2,Urgences (6/5/4),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5412,—,Poly 5/5 avec 5412
49,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5412,—,Poly 5/5 avec 5412
