RÉSUMÉ ÉTUDIANT
Code,4106
Année,4A
Type,1
Groupe,G1_03
Vacations Poly (total),77
Détail,normal:48 examen:7 rattrap:19 débord:3

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),Poly trinome avec 4105+6105,—,cours/indispo promo (C),—,—,Occluso,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly trinome avec 4105+6105,Poly trinome avec 4105+6105,cours/indispo promo (C),Urgences (6/4),—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
39,1,cours/indispo promo (C),Poly trinome avec 4105+6105,—,cours/indispo promo (C),—,—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
40,1,cours/indispo promo (C),Poly trinome avec 4105+6105,Poly trinome avec 4105+6105,cours/indispo promo (C),—,—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
41,1,cours/indispo promo (C),Poly trinome avec 4105+6105,—,cours/indispo promo (C),—,—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
42,1,cours/indispo promo (C),Poly trinome avec 4105+6105,Poly trinome avec 4105+6105,cours/indispo promo (C),Urgences (6/4),—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
43,1,cours/indispo promo (C),Poly trinome avec 4105+6105,—,cours/indispo promo (C),—,—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
44,1,cours/indispo promo (C),Poly trinome avec 4105+6105,Poly trinome avec 4105+6105,cours/indispo promo (C),—,—,Service sanitaire (SS-P1G2),cours/indispo promo (C),cours/indispo promo (C),Service sanitaire (SS-P1G2)
45,2,Poly 6A absent avec 4105 (rattrap),Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A3),—,cours/indispo promo (C),cours/indispo promo (C)
46,2,Poly 6A absent avec 4105 (rattrap),Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),Pédo-soin (PEDO-A3),—,Urgences (6/5/4),cours/indispo promo (C)
47,2,Occluso,Poly 6A absent avec 4105,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A3),—,—,cours/indispo promo (C)
48,2,—,Poly 6A absent avec 4105,cours/indispo promo (C),Poly 6A absent avec 4105,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C)
49,2,—,Poly 6A absent avec 4105,cours/indispo promo (C),Poly 6A absent avec 4105,—,cours/indispo promo (C),Pédo-soin (PEDO-A3),—,—,cours/indispo promo (C)
50,2,Poly 6A absent avec 4105,—,cours/indispo promo (C),—,Urgences (4),—,—,—,—,cours/indispo promo (C)
51,2,—,Poly 6A absent avec 4105,cours/indispo promo (C),—,—,—,—,—,—,cours/indispo promo (C)
52,2,Poly trinome avec 4105+6105 (rattrap),Poly trinome avec 4105+6105 (rattrap),—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Occluso,Urgences (6/4),—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,Poly 6A absent avec 4105,cours/indispo promo (C),Poly 6A absent avec 4105,cours/indispo promo (C),—,—,—,cours/indispo promo (C),—
4,3,—,Poly 6A absent avec 4105,cours/indispo promo (C),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),—
5,3,—,Poly 6A absent avec 4105,cours/indispo promo (C),Poly 6A absent avec 4105,cours/indispo promo (C),—,Urgences (6/4),—,cours/indispo promo (C),—
6,3,—,Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—
7,3,—,Poly 6A absent avec 4105,cours/indispo promo (C),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),—
8,3,—,Poly 6A absent avec 4105,cours/indispo promo (C),Poly 6A absent avec 4105,cours/indispo promo (C),—,Urgences (6/4),—,cours/indispo promo (C),—
9,4,—,Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—
10,4,Poly 6A absent avec 4105 (rattrap),Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—
11,4,—,Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),Poly 6A absent avec 4105 (rattrap),—,cours/indispo promo (C),Urgences (6/4),—,cours/indispo promo (C),—
12,4,Poly 6A absent avec 4105 (rattrap),—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—
13,4,—,Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (C),—,—,cours/indispo promo (C),Occluso,—,cours/indispo promo (C),—
15,4,Poly 6A absent avec 4105 (rattrap),Poly 6A absent avec 4105 (rattrap),cours/indispo promo (C),cours/indispo promo (C),Urgences (6/4),—,—,—,cours/indispo promo (C),—
16,4,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,—,—,—,—,—,—
17,4,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,—,—,—,—,Pédo-soin (PEDO-B2),—
18,5,Poly trinome avec 4105+6105 (examen),Poly trinome avec 4105+6105 (examen),Urgences (6/4),—,Pédo-soin (PEDO-56-merM),—,—,—,—,—
19,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (F),cours/indispo promo (F),Occluso,—
20,5,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,Pédo-soin (PEDO-56-merM),—,—,—,—,—
21,5,cours/indispo promo (F),cours/indispo promo (F),Poly trinome avec 4105+6105 (examen),Poly trinome avec 4105+6105 (examen),Pédo-soin (PEDO-56-merM),—,—,—,—,Urgences (6/5/4)
22,5,Poly trinome avec 4105+6105 (examen),Poly trinome avec 4105+6105 (examen),—,—,Pédo-soin (PEDO-56-merM),—,—,—,—,—
23,5,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,—,—,—,—,—,—
24,5,Poly trinome avec 4105+6105,Poly trinome avec 4105+6105 (débord),—,—,Pédo-soin (PEDO-56-merM),—,—,—,Urgences (6/5/4),—
25,5,Poly trinome avec 4105+6105,Poly trinome avec 4105+6105 (débord),—,—,—,—,—,—,—,—
26,5,Poly trinome avec 4105+6105,—,—,—,Pédo-soin (PEDO-56-merM),—,—,—,—,—
27,5,Poly trinome avec 4105+6105 (examen),—,Poly trinome avec 4105+6105,—,Pédo-soin (PEDO-56-merM),—,—,Urgences (6/5/4),—,—
28,6,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,—,—,—,—,—,—
29,6,Poly trinome avec 4105+6105 (rattrap),Poly trinome avec 4105+6105 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
30,6,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,Pédo-soin (PEDO-56-merM),—,—,—,—,—
31,6,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,Urgences (6/4),—,—,—,—,—,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,Poly trinome avec 4105+6105,—,Poly trinome avec 4105+6105,—,Pédo-soin (PEDO-56-merM),—,—,—,—,—
35,6,Poly trinome avec 4105+6105,Poly trinome avec 4105+6105 (débord),—,—,—,—,—,—,—,—
