RÉSUMÉ ÉTUDIANT
Code,5409
Année,5A
Type,4
Groupe,G4_55_05
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Pédo-soin (PEDO-A1),—,—,—,—,—,Poly 5/5 avec 5410 (rattrap),Poly 5/5 avec 5410 (rattrap),Urgences (5),—
37,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
38,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
39,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
40,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,ODF,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
41,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
42,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
43,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
44,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,—
45,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Pédo-soin (PEDO-A1),—,—,Poly 5/5 avec 5410 (rattrap),Poly 5/5 avec 5410 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5410 (rattrap),Poly 5/5 avec 5410 (rattrap)
47,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5410,—,Poly 5/5 avec 5410
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5410,—,Poly 5/5 avec 5410
49,2,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5410,—,Poly 5/5 avec 5410
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,—,—,Poly 5/5 avec 5410
51,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5410,—,Poly 5/5 avec 5410
52,2,—,ODF,—,—,—,Pédo-soin (PEDO-A1),Poly 5/5 avec 5410 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Urgences (6/5),Pédo-soin (PEDO-B2) [remplissage],Poly 5/5 avec 5410 (examen),Poly 5/5 avec 5410 (examen),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,cours/indispo promo (C)
4,3,—,cours/indispo promo (C),—,—,Urgences (6/5),—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,cours/indispo promo (C)
5,3,—,cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,—,cours/indispo promo (C),—,Urgences (6/5/4),—,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,cours/indispo promo (C)
8,3,—,cours/indispo promo (C),—,—,ODF,—,cours/indispo promo (C),Poly 5/5 avec 5410,Poly 5/5 avec 5410,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,Poly 5/5 avec 5410 (rattrap),Poly 5/5 avec 5410 (rattrap),—
10,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5410 (rattrap),Poly 5/5 avec 5410 (rattrap),—
11,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3) [remplissage],—,Poly 5/5 avec 5410 (rattrap),Poly 5/5 avec 5410 (rattrap),Urgences (6/5/4)
