RÉSUMÉ ÉTUDIANT
Code,5412
Année,5A
Type,4
Groupe,G4_55_06
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,—,Urgences (5),—,Pédo-soin (PEDO-A3) [remplissage],Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap),—,—
37,1,Urgences (5),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
40,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),—,—,ODF,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
42,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap)
46,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap)
47,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),ODF,—,Poly 5/5 avec 5411,—,Poly 5/5 avec 5411
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,Poly 5/5 avec 5411,—,Poly 5/5 avec 5411
49,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,Poly 5/5 avec 5411,—,Poly 5/5 avec 5411
50,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5411
51,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5411,—,Poly 5/5 avec 5411
52,2,—,Urgences (5),—,—,—,—,Poly 5/5 avec 5411 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411 (examen),Poly 5/5 avec 5411 (examen),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,cours/indispo promo (C)
4,3,Urgences (6/5/4),cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,cours/indispo promo (C)
5,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,Urgences (5),cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,cours/indispo promo (C)
8,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5411,Poly 5/5 avec 5411,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap),—
10,4,cours/indispo promo (C),cours/indispo promo (C),Stérilisation,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap),—
11,4,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap),—
12,4,cours/indispo promo (C),cours/indispo promo (C),—,ODF,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap),—
13,4,cours/indispo promo (C),cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411 (rattrap),Poly 5/5 avec 5411 (rattrap),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5411,—,Poly 5/5 avec 5411
