RÉSUMÉ ÉTUDIANT
Code,6416
Année,6A
Type,4
Groupe,G4_13
Vacations Poly (total),59
Détail,normal:49 examen:2 rattrap:7 débord:1

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4416,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 4416
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4416,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 4416
39,1,Urgences (6/5),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4416,cours/indispo promo (C),—,Poly 4/6 avec 4416
40,1,—,—,—,—,—,—,Poly 4/6 avec 4416,—,Urgences (6/5),—
41,1,—,—,—,—,—,—,Poly 4/6 avec 4416,—,—,Poly 4/6 avec 4416
42,1,—,—,—,—,Urgences (6/4),—,Poly 4/6 avec 4416,—,Stérilisation,Poly 4/6 avec 4416
43,1,—,—,—,—,—,—,Poly 4/6 avec 4416,—,—,Poly 4/6 avec 4416
44,1,—,Urgences (6/4),—,—,—,—,Poly 4/6 avec 4416,—,—,—
45,2,Urgences (6/4),—,—,—,Pédo-soin (PEDO-6A-A-merM),—,—,Poly 4/6 avec 4416 (rattrap),—,—
46,2,—,—,Urgences (6/5),—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,—,—,—,—,Pédo-soin (PEDO-6A-A-merM),—,Poly 4/6 avec 4416,Urgences (6/4),Poly 4/6 avec 4416,—
48,2,—,—,—,—,Pédo-soin (PEDO-6A-A-merM),—,Poly 4/6 avec 4416,—,Poly 4/6 avec 4416,Urgences (6/5)
49,2,—,—,—,—,Pédo-soin (PEDO-6A-A-merM),—,Poly 4/6 avec 4416,—,Poly 4/6 avec 4416,—
50,2,Urgences (6/4),—,—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER),—,—
51,2,—,—,—,—,Pédo-soin (PEDO-6A-A-merM),—,Poly 4/6 avec 4416,—,Urgences (6/5/4),—
52,2,—,—,—,—,Pédo-soin (PEDO-6A-A-merM),—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,—,—,Poly 4/6 avec 4416 (examen),Poly 4/6 avec 4416 (examen),—,—,—,—,Pédo-soin (PEDO-6A-B-venM),—
3,3,—,—,—,—,—,—,Poly 4/6 avec 4416,—,Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4416
4,3,—,—,—,—,—,—,Poly 4/6 avec 4416,—,Pédo-soin (PEDO-6A-B-venM),Poly 4/6 avec 4416
