RÉSUMÉ ÉTUDIANT
Code,4117
Année,4A
Type,1
Groupe,G1_14
Vacations Poly (total),76
Détail,normal:48 examen:5 rattrap:21 débord:2

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),Poly 4/6 avec 6117,Poly 4/6 avec 6117,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly 4/6 avec 6117,Urgences (6/4),cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,cours/indispo promo (C),Poly 4/6 avec 6117,Poly 4/6 avec 6117,cours/indispo promo (C),—,—,Occluso,cours/indispo promo (C),cours/indispo promo (C),—
40,1,cours/indispo promo (C),Poly 4/6 avec 6117,Poly 4/6 avec 6117,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
41,1,cours/indispo promo (C),Poly 4/6 avec 6117,—,cours/indispo promo (C),Urgences (6/4),—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),—
42,1,cours/indispo promo (C),Poly 4/6 avec 6117,Poly 4/6 avec 6117,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
43,1,cours/indispo promo (C),Poly 4/6 avec 6117,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
44,1,cours/indispo promo (C),Poly 4/6 avec 6117,Poly 4/6 avec 6117,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
45,2,Poly 4/6 avec 6117 (rattrap),Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),Pédo-soin (PEDO-A3),—,cours/indispo promo (C),cours/indispo promo (C)
46,2,Poly 4/6 avec 6117 (rattrap),Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,cours/indispo promo (C)
47,2,—,Poly 4/6 avec 6117,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Stérilisation,cours/indispo promo (C)
48,2,—,Poly 4/6 avec 6117,cours/indispo promo (C),Poly 4/6 avec 6117,—,cours/indispo promo (C),Pédo-soin (PEDO-A3),—,Occluso,cours/indispo promo (C)
49,2,—,Poly 4/6 avec 6117,cours/indispo promo (C),Urgences (6/5/4),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C)
50,2,Poly 4/6 avec 6117,—,cours/indispo promo (C),—,—,—,Pédo-soin (PEDO-A3),—,—,cours/indispo promo (C)
51,2,—,Poly 4/6 avec 6117,cours/indispo promo (C),Poly 4/6 avec 6117,—,—,—,—,Urgences (6/5/4),cours/indispo promo (C)
52,2,Poly 4/6 avec 6117 (rattrap),Poly 4/6 avec 6117 (rattrap),—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Poly 4/6 avec 6117 (examen),Poly 4/6 avec 6117 (examen),—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,Poly 4/6 avec 6117,cours/indispo promo (C),—,cours/indispo promo (C),—,Service sanitaire (SS-P3G3),—,cours/indispo promo (C),Service sanitaire (SS-P3G3)
4,3,—,Poly 4/6 avec 6117,cours/indispo promo (C),Poly 4/6 avec 6117,cours/indispo promo (C),—,Service sanitaire (SS-P3G3),Urgences (6/5/4),cours/indispo promo (C),Service sanitaire (SS-P3G3)
5,3,—,Poly 4/6 avec 6117,cours/indispo promo (C),—,cours/indispo promo (C),—,Service sanitaire (SS-P3G3),—,cours/indispo promo (C),Service sanitaire (SS-P3G3)
6,3,Occluso,Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),—,Service sanitaire (SS-P3G3),—,cours/indispo promo (C),Service sanitaire (SS-P3G3)
7,3,—,Poly 4/6 avec 6117,cours/indispo promo (C),Poly 4/6 avec 6117,cours/indispo promo (C),Urgences (6/4),Service sanitaire (SS-P3G3),—,cours/indispo promo (C),Service sanitaire (SS-P3G3)
8,3,—,Poly 4/6 avec 6117,cours/indispo promo (C),—,cours/indispo promo (C),—,Service sanitaire (SS-P3G3),—,cours/indispo promo (C),Service sanitaire (SS-P3G3)
9,4,—,Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),Poly 4/6 avec 6117 (rattrap),—,cours/indispo promo (C),Service sanitaire (SS-P3G3),Stérilisation,cours/indispo promo (C),Service sanitaire (SS-P3G3)
10,4,Poly 4/6 avec 6117 (rattrap),Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5/4),—,cours/indispo promo (C),—
11,4,—,Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),Poly 4/6 avec 6117 (rattrap),Pédo-soin (PEDO-6A-B-merM),cours/indispo promo (C),—,—,cours/indispo promo (C),—
12,4,Poly 4/6 avec 6117 (rattrap),Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—
13,4,—,Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),Poly 4/6 avec 6117 (rattrap),Pédo-soin (PEDO-6A-B-merM),cours/indispo promo (C),—,—,cours/indispo promo (C),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (C),Poly 4/6 avec 6117 (examen),Urgences (6/4),cours/indispo promo (C),—,—,cours/indispo promo (C),—
15,4,Poly 4/6 avec 6117 (rattrap),Poly 4/6 avec 6117 (rattrap),cours/indispo promo (C),cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),—
16,4,Poly 6A absent,—,—,—,Pédo-soin (PEDO-6A-B-merM),—,Occluso,—,—,—
17,4,Poly 6A absent,—,Poly 6A absent,—,—,—,—,Urgences (6/5/4),—,—
18,5,—,—,—,—,—,—,—,—,—,—
19,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (F),cours/indispo promo (F),—,—
20,5,Poly 6A absent,—,Poly 6A absent,—,—,—,—,—,—,—
21,5,cours/indispo promo (F),cours/indispo promo (F),Urgences (6/4),Stérilisation,—,—,—,—,—,—
22,5,—,—,Poly 6A absent,—,—,—,—,—,Occluso,—
23,5,Poly 4/6 avec 6117,—,Poly 4/6 avec 6117,—,—,—,Pédo-soin (PEDO-56-jeuM),—,—,—
24,5,Poly 4/6 avec 6117,—,Poly 4/6 avec 6117,Urgences (6/4),—,—,—,—,—,—
25,5,Poly 4/6 avec 6117,—,Poly 4/6 avec 6117,—,—,—,Pédo-soin (PEDO-56-jeuM),—,—,—
26,5,Poly 4/6 avec 6117,Poly 4/6 avec 6117 (débord),—,—,—,—,—,—,—,—
27,5,Poly 4/6 avec 6117 (examen),Poly 4/6 avec 6117 (examen),Urgences (6/4),—,—,—,Pédo-soin (PEDO-56-jeuM),—,—,—
28,6,Poly 4/6 avec 6117,Poly 4/6 avec 6117 (débord),—,—,—,—,—,—,—,—
29,6,—,Poly 4/6 avec 6117 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),Pédo-soin (PEDO-56-jeuM),—,—,—
30,6,Poly 4/6 avec 6117,—,—,—,Urgences (6/4),—,—,—,—,—
31,6,Poly 4/6 avec 6117,—,Poly 4/6 avec 6117,—,—,—,Pédo-soin (PEDO-56-jeuM),—,—,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,Poly 4/6 avec 6117,—,Poly 4/6 avec 6117,—,—,—,—,—,—,—
