RÉSUMÉ ÉTUDIANT
Code,4118
Année,4A
Type,1
Groupe,G1_15
Vacations Poly (total),75
Détail,normal:48 examen:2 rattrap:22 débord:3

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),Poly 4/6 avec 6118,Poly 4/6 avec 6118,cours/indispo promo (C),Urgences (6/4),—,—,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly 4/6 avec 6118,Poly 4/6 avec 6118,cours/indispo promo (C),—,—,Paro,cours/indispo promo (C),cours/indispo promo (C),—
39,1,cours/indispo promo (C),Poly 4/6 avec 6118,Occluso,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
40,1,cours/indispo promo (C),Poly 4/6 avec 6118,Poly 4/6 avec 6118,cours/indispo promo (C),—,Radio,Urgences (6/4),cours/indispo promo (C),cours/indispo promo (C),—
41,1,cours/indispo promo (C),Poly 4/6 avec 6118,COMO,cours/indispo promo (C),Pédo-soin (PEDO-A2),—,—,cours/indispo promo (C),cours/indispo promo (C),—
42,1,cours/indispo promo (C),Poly 4/6 avec 6118,Poly 4/6 avec 6118,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
43,1,cours/indispo promo (C),Poly 4/6 avec 6118,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
44,1,cours/indispo promo (C),Poly 4/6 avec 6118,Poly 4/6 avec 6118,cours/indispo promo (C),Urgences (6/4),—,Radio,cours/indispo promo (C),cours/indispo promo (C),—
45,2,Poly 4/6 avec 6118 (rattrap),Poly 4/6 avec 6118 (rattrap),cours/indispo promo (C),—,Paro,cours/indispo promo (C),—,—,cours/indispo promo (C),cours/indispo promo (C)
46,2,Poly 4/6 avec 6118 (rattrap),Poly 4/6 avec 6118 (rattrap),cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,cours/indispo promo (C)
47,2,—,Poly 4/6 avec 6118,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Radio,cours/indispo promo (C)
48,2,Occluso,Poly 4/6 avec 6118,cours/indispo promo (C),Poly 4/6 avec 6118,Urgences (6/4),cours/indispo promo (C),Stérilisation,—,—,cours/indispo promo (C)
49,2,—,Poly 4/6 avec 6118,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C)
50,2,Poly 4/6 avec 6118,—,cours/indispo promo (C),—,—,—,—,—,—,cours/indispo promo (C)
51,2,—,Poly 4/6 avec 6118,cours/indispo promo (C),Poly 4/6 avec 6118,Radio,Pédo-soin (PEDO-A1),Urgences (6/4),Paro,—,cours/indispo promo (C)
