RÉSUMÉ ÉTUDIANT
Code,6317
Année,6A
Type,3
Groupe,G3_14
Vacations Poly (total),52
Détail,normal:28 examen:0 rattrap:20 débord:4

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 4317,—,Poly 4/6 avec 4317,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 4317,—,Urgences (6/4),cours/indispo promo (C),cours/indispo promo (C),Radio
39,1,Pédo-soin (PEDO-A1),—,—,cours/indispo promo (C),Poly 4/6 avec 4317,—,—,cours/indispo promo (C),—,—
40,1,Pédo-soin (PEDO-A1),—,—,—,Poly 4/6 avec 4317,—,Urgences (6/4),—,—,—
41,1,Pédo-soin (PEDO-A1),—,—,—,Poly 4/6 avec 4317,—,Paro,—,—,COMO
42,1,Pédo-soin (PEDO-A1),Urgences (6/4),Stérilisation,—,Poly 4/6 avec 4317,—,—,—,—,—
43,1,Pédo-soin (PEDO-A1),—,—,—,Poly 4/6 avec 4317,—,Poly 4/6 avec 4317,—,Urgences (6/5),—
44,1,Pédo-soin (PEDO-A1),—,—,—,Poly 4/6 avec 4317,—,—,—,—,—
45,2,Pédo-soin (PEDO-A4),Urgences (6/4),—,Pano/CBCT,Poly 4/6 avec 4317 (rattrap),—,Poly 4/6 avec 4317 (rattrap),—,—,—
46,2,Pédo-soin (PEDO-A4),—,Urgences (6/5),Paro,cours/indispo promo (F),cours/indispo promo (F),Poly 4/6 avec 4317 (rattrap),Poly 4/6 avec 4317 (rattrap),—,—
47,2,Pédo-soin (PEDO-A4),—,—,—,Poly 4/6 avec 4317,COMO,—,Urgences (6/4),—,—
48,2,Pédo-soin (PEDO-A4),—,—,—,Poly 4/6 avec 4317,—,—,—,Urgences (6/4),—
