RÉSUMÉ ÉTUDIANT
Code,5111
Année,5A
Type,1
Groupe,G1_55_06
Vacations Poly (total),83
Détail,normal:61 examen:4 rattrap:18 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,COMO,Radio,Poly 5/5 avec 5112 (rattrap),Poly 5/5 avec 5112 (rattrap),Pédo-soin (PEDO-A2),Urgences (5),—,—,Paro,ODF
37,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),Urgences (5),cours/indispo promo (C),—,Radio,—
38,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),—,cours/indispo promo (C),Urgences (5),Stérilisation,—
39,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),—,cours/indispo promo (C),—,COMO,—
40,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),Urgences (5),cours/indispo promo (C),—,—,—
41,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),—,cours/indispo promo (C),—,—,—
42,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),Urgences (5),cours/indispo promo (C),—,Radio,—
43,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),—,cours/indispo promo (C),Paro,—,—
44,1,Poly 5/5 avec 5112,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5112,Pédo-soin (PEDO-A2),Urgences (5),cours/indispo promo (C),—,—,ODF
45,2,—,cours/indispo promo (C),Poly 5/5 avec 5112 (rattrap),—,cours/indispo promo (C),—,—,—,Pédo-soin (PEDO-A2),—
46,2,—,cours/indispo promo (C),Poly 5/5 avec 5112 (rattrap),Poly 5/5 avec 5112 (rattrap),cours/indispo promo (F),cours/indispo promo (F),—,Urgences (5),Pédo-soin (PEDO-A2),—
47,2,Poly 5/5 avec 5112,cours/indispo promo (C),Poly 5/5 avec 5112,—,cours/indispo promo (C),—,—,—,Pédo-soin (PEDO-A2),—
48,2,Poly 5/5 avec 5112,cours/indispo promo (C),Poly 5/5 avec 5112,—,cours/indispo promo (C),Urgences (6/5),—,—,Pédo-soin (PEDO-A2),—
49,2,Poly 5/5 avec 5112,cours/indispo promo (C),Poly 5/5 avec 5112,—,cours/indispo promo (C),Paro,—,—,Pédo-soin (PEDO-A2),—
