RÉSUMÉ ÉTUDIANT
Code,4107
Année,4A
Type,1
Groupe,G1_04
Vacations Poly (total),79
Détail,normal:47 examen:8 rattrap:20 débord:4

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),Poly 4/6 avec 6107,Paro,cours/indispo promo (C),—,—,Occluso,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly 4/6 avec 6107,Poly 4/6 avec 6107,cours/indispo promo (C),—,COMO,—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,cours/indispo promo (C),Poly 4/6 avec 6107,Urgences (6/4),cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),Radio
40,1,cours/indispo promo (C),Poly 4/6 avec 6107,Poly 4/6 avec 6107,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
41,1,cours/indispo promo (C),Poly 4/6 avec 6107,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
42,1,cours/indispo promo (C),Poly 4/6 avec 6107,Poly 4/6 avec 6107,cours/indispo promo (C),—,—,Urgences (6/4),cours/indispo promo (C),cours/indispo promo (C),Paro
43,1,cours/indispo promo (C),Poly 4/6 avec 6107,—,cours/indispo promo (C),—,Radio,—,cours/indispo promo (C),cours/indispo promo (C),Stérilisation
44,1,cours/indispo promo (C),Poly 4/6 avec 6107,Poly 4/6 avec 6107,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),—
45,2,Poly 6A absent (rattrap),Poly 6A absent (rattrap),cours/indispo promo (C),—,Pédo-soin (PEDO-6A-A-merM),cours/indispo promo (C),—,—,cours/indispo promo (C),cours/indispo promo (C)
46,2,Poly 6A absent (rattrap),Poly 6A absent (rattrap),cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),Urgences (6/4),Service sanitaire (SS-P2G3),Service sanitaire (SS-P2G3),cours/indispo promo (C)
47,2,Occluso,Poly 6A absent,cours/indispo promo (C),Poly 6A absent,Radio,cours/indispo promo (C),—,Service sanitaire (SS-P2G3),Service sanitaire (SS-P2G3),cours/indispo promo (C)
