RÉSUMÉ ÉTUDIANT
Code,5516
Année,5A
Type,5
Groupe,G5_55_08
Vacations Poly (total),84
Détail,normal:65 examen:2 rattrap:17 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Stérilisation,—,—,Urgences (5),—,—,—,—,Poly 5/5 avec 5515 (rattrap),Poly 5/5 avec 5515 (rattrap)
37,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),—,Poly 5/5 avec 5515,—
38,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5515,—
39,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Paro,Poly 5/5 avec 5515,—
40,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,—,cours/indispo promo (C),Radio,Poly 5/5 avec 5515,—
41,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),—,—,ODF,cours/indispo promo (C),—,Poly 5/5 avec 5515,—
42,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5515,—
43,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),—,—,COMO,cours/indispo promo (C),—,Poly 5/5 avec 5515,—
44,1,Poly 5/5 avec 5515,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5515,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Radio,—,—,Poly 5/5 avec 5515 (rattrap),Poly 5/5 avec 5515 (rattrap)
46,2,—,cours/indispo promo (C),Urgences (6/5),Paro,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5515 (rattrap),Poly 5/5 avec 5515 (rattrap)
47,2,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5515
48,2,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,—,Poly 5/5 avec 5515
49,2,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,—,—,Poly 5/5 avec 5515
50,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),ODF,Radio,—,—,Poly 5/5 avec 5515
51,2,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Urgences (5),—,Poly 5/5 avec 5515
52,2,—,—,COMO,—,—,—,Paro,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5515 (examen),Urgences (6/5),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),ODF,cours/indispo promo (C),—,Poly 5/5 avec 5515,cours/indispo promo (C)
4,3,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Radio,Poly 5/5 avec 5515,cours/indispo promo (C)
5,3,Poly 5/5 avec 5515,cours/indispo promo (C),Urgences (6/5),—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),—,Poly 5/5 avec 5515,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,Poly 5/5 avec 5515,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),—,Poly 5/5 avec 5515,cours/indispo promo (C)
8,3,Poly 5/5 avec 5515,cours/indispo promo (C),Urgences (6/5),—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),—,Poly 5/5 avec 5515,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Radio,Poly 5/5 avec 5515 (rattrap),—
10,4,cours/indispo promo (C),cours/indispo promo (C),Paro,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),Urgences (6/5/4),—,Poly 5/5 avec 5515 (rattrap),Poly 5/5 avec 5515 (rattrap)
