RÉSUMÉ ÉTUDIANT
Code,4312
Année,4A
Type,3
Groupe,G3_09
Vacations Poly (total),68
Détail,normal:39 examen:8 rattrap:15 débord:6

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 6312,—,—,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),—,Paro,cours/indispo promo (C),Poly 4/6 avec 6312,Pédo-soin (PEDO-A3),—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,cours/indispo promo (C),Urgences (6/4),COMO,cours/indispo promo (C),Poly 4/6 avec 6312,—,Poly 4/6 avec 6312,cours/indispo promo (C),cours/indispo promo (C),—
40,1,cours/indispo promo (C),—,Occluso,cours/indispo promo (C),Poly 4/6 avec 6312,—,—,cours/indispo promo (C),cours/indispo promo (C),—
41,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 6312,—,Radio,cours/indispo promo (C),cours/indispo promo (C),—
42,1,cours/indispo promo (C),Urgences (6/4),—,cours/indispo promo (C),Poly 4/6 avec 6312,—,—,cours/indispo promo (C),cours/indispo promo (C),—
43,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 6312,—,—,cours/indispo promo (C),cours/indispo promo (C),—
44,1,cours/indispo promo (C),Paro,—,cours/indispo promo (C),Poly 4/6 avec 6312,Pédo-soin (PEDO-A3),Poly 4/6 avec 6312,cours/indispo promo (C),cours/indispo promo (C),—
45,2,—,—,cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),Poly 6A absent (rattrap),Poly 6A absent (rattrap),cours/indispo promo (C),cours/indispo promo (C)
46,2,Radio,—,cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),—,Poly 6A absent (rattrap),—,cours/indispo promo (C)
47,2,—,—,cours/indispo promo (C),—,Poly 6A absent,cours/indispo promo (C),—,—,—,cours/indispo promo (C)
48,2,—,—,cours/indispo promo (C),—,Poly 6A absent,cours/indispo promo (C),—,—,Occluso,cours/indispo promo (C)
49,2,—,Radio,cours/indispo promo (C),—,Poly 6A absent,cours/indispo promo (C),Urgences (6/4),—,—,cours/indispo promo (C)
50,2,—,—,cours/indispo promo (C),—,Poly 6A absent (examen),—,Poly 6A absent (examen),Paro,—,cours/indispo promo (C)
51,2,Stérilisation,COMO,cours/indispo promo (C),—,Poly 6A absent,—,—,—,—,cours/indispo promo (C)
52,2,—,—,—,—,Radio,Urgences (6/5/4),—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
