RÉSUMÉ ÉTUDIANT
Code,4502
Année,4A
Type,5
Groupe,G5_01
Vacations Poly (total),50

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,cours/indispo promo,—,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
38,1,cours/indispo promo,Poly trinome avec 4501+6501,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
39,1,cours/indispo promo,—,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
40,1,cours/indispo promo,Poly trinome avec 4501+6501,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
41,1,cours/indispo promo,—,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
42,1,cours/indispo promo,Poly trinome avec 4501+6501,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
43,1,cours/indispo promo,Poly trinome avec 4501+6501,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
44,1,cours/indispo promo,—,—,cours/indispo promo,—,—,—,cours/indispo promo,cours/indispo promo,Poly trinome avec 4501+6501
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
46,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
47,2,—,Poly 6A absent avec 4501,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 6A absent avec 4501,cours/indispo promo
48,2,—,—,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 6A absent avec 4501,cours/indispo promo
49,2,—,Poly 6A absent avec 4501,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 6A absent avec 4501,cours/indispo promo
50,2,A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),Poly 6A absent avec 4501,A INTERVENIR (EXAMEN)
51,2,—,—,cours/indispo promo,—,—,—,—,—,Poly 6A absent avec 4501,cours/indispo promo
52,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
1,2,A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE)
2,3,Poly trinome avec 4501+6501 (examen),Poly trinome avec 4501+6501 (examen),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN)
