RÉSUMÉ ÉTUDIANT
Code,6412
Année,6A
Type,4
Groupe,G4_09
Vacations Poly (total),66
Détail,normal:60 examen:4 rattrap:2 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4412,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 4412
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 4/6 avec 4412,cours/indispo promo (C),cours/indispo promo (C),Poly 4/6 avec 4412
39,1,—,—,—,cours/indispo promo (C),Urgences (6/4),—,Poly 4/6 avec 4412,cours/indispo promo (C),Pédo-soin (PEDO-A4),—
40,1,—,—,—,—,—,—,Poly 4/6 avec 4412,—,Pédo-soin (PEDO-A4),Poly 4/6 avec 4412
41,1,—,—,Urgences (6/4),—,—,—,Poly 4/6 avec 4412,—,Pédo-soin (PEDO-A4),Poly 4/6 avec 4412
42,1,—,—,—,—,—,—,Poly 4/6 avec 4412,—,Pédo-soin (PEDO-A4),Poly 4/6 avec 4412
43,1,Urgences (6/5),—,Stérilisation,—,—,—,Poly 4/6 avec 4412,—,Pédo-soin (PEDO-A4),—
44,1,—,—,—,—,—,—,Poly 4/6 avec 4412,Urgences (6/5),Pédo-soin (PEDO-A4),Poly 4/6 avec 4412
45,2,—,—,—,—,Pano/CBCT,Pédo-soin (PEDO-A1),Urgences (6/5/4),Poly 4/6 avec 4412 (rattrap),—,—
46,2,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,Urgences (6/4),—,—,—,—,Pédo-soin (PEDO-A1),Poly 4/6 avec 4412,—,Poly 4/6 avec 4412,—
48,2,—,—,Urgences (6/5),—,—,Pédo-soin (PEDO-A1),Poly 4/6 avec 4412,—,Poly 4/6 avec 4412,—
49,2,—,—,—,—,Urgences (6/4),Pédo-soin (PEDO-A1),Poly 4/6 avec 4412,—,—,—
