RÉSUMÉ ÉTUDIANT
Code,5303
Année,5A
Type,3
Groupe,G3_55_02
Vacations Poly (total),87
Détail,normal:67 examen:6 rattrap:14 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,Urgences (5),—,ODF,Pédo-soin (PEDO-A2),—,Poly 5/5 avec 5304 (rattrap),Poly 5/5 avec 5304 (rattrap),Urgences (5),—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,Urgences (5),—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),Stérilisation,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,—,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Pano/CBCT,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,Urgences (6/5),—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,—,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,Urgences (6/5),—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,—,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,Urgences (6/5),ODF
44,1,—,cours/indispo promo (C),cours/indispo promo (C),—,Pédo-soin (PEDO-A2),Poly 5/5 avec 5304,cours/indispo promo (C),Poly 5/5 avec 5304,—,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304 (rattrap),—,—,Pédo-soin (PEDO-A2),Urgences (6/5)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Pédo-soin (PEDO-A2),—
47,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-A2),Urgences (6/5)
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-A2),—
49,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-A2),Urgences (6/5)
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304 (examen),—,Poly 5/5 avec 5304 (examen),Pédo-soin (PEDO-A2),—
51,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-A2),Urgences (6/5)
52,2,—,—,—,—,—,—,Poly 5/5 avec 5304 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Poly 5/5 avec 5304 (examen),Poly 5/5 avec 5304 (examen),Pédo-soin (PEDO-6A-B-jeuM) [remplissage],—,cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Urgences (5),cours/indispo promo (C),—,—,Poly 5/5 avec 5304,—,cours/indispo promo (C),Poly 5/5 avec 5304,—,cours/indispo promo (C)
4,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5304,—,cours/indispo promo (C),Poly 5/5 avec 5304,Urgences (6/5),cours/indispo promo (C)
5,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5304,—,cours/indispo promo (C),Poly 5/5 avec 5304,—,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5304,—,cours/indispo promo (C),Poly 5/5 avec 5304,Urgences (6/5),cours/indispo promo (C)
8,3,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5304,ODF,cours/indispo promo (C),Poly 5/5 avec 5304,—,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304 (rattrap),—,Poly 5/5 avec 5304 (rattrap),—,—
10,4,cours/indispo promo (C),cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5304 (rattrap),—,Poly 5/5 avec 5304 (rattrap),Pédo-soin (PEDO-B2) [remplissage],—
11,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304 (rattrap),—,Poly 5/5 avec 5304 (rattrap),—,—
12,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304 (rattrap),Urgences (5),Poly 5/5 avec 5304 (rattrap),—,—
13,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 5/5 avec 5304 (rattrap),—,Poly 5/5 avec 5304 (rattrap),—,—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,Urgences (5)
15,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,—,—
16,4,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Urgences (6/5/4),—
17,4,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,—
18,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),—,Poly 5/5 avec 5304,—,Urgences (6/5/4)
19,5,—,ODF,—,Poly 5/5 avec 5304 (examen),Poly 5/5 avec 5304 (examen),—,cours/indispo promo (F),cours/indispo promo (F),—,—
20,5,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Urgences (5),—
21,5,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),—
22,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,Urgences (5)
23,5,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),—
24,5,—,—,—,—,Urgences (5),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,—
25,5,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),Urgences (5)
26,5,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,—
27,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),Urgences (5)
28,6,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),—
29,6,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),—,Urgences (6/5/4),—,—
30,6,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),—
31,6,—,—,—,—,Urgences (5),Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,—,—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,Pédo-soin (PEDO-56-venM),—
35,6,Urgences (6/5/4),—,—,—,—,Poly 5/5 avec 5304,—,Poly 5/5 avec 5304,—,—
