RÉSUMÉ ÉTUDIANT
Code,5512
Année,5A
Type,5
Groupe,G5_55_06
Vacations Poly (total),84
Détail,normal:65 examen:2 rattrap:17 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Urgences (5),—,—,—,—,—,Urgences (5),—,Poly 5/5 avec 5511 (rattrap),Poly 5/5 avec 5511 (rattrap)
37,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5511,—
38,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),—,Poly 5/5 avec 5511,—
39,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5511,—
40,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5511,—
41,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5511,—
42,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5511,ODF
43,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5511,—
44,1,Poly 5/5 avec 5511,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5511,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,Poly 5/5 avec 5511 (rattrap),Poly 5/5 avec 5511 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5511 (rattrap),Poly 5/5 avec 5511 (rattrap)
47,2,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,—,Poly 5/5 avec 5511
48,2,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,—,—,Poly 5/5 avec 5511
49,2,Poly 5/5 avec 5511,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5511
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5511
51,2,Poly 5/5 avec 5511,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5511
52,2,—,—,—,ODF,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-B3),Urgences (6/5),Poly 5/5 avec 5511 (examen),—,cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),—,Poly 5/5 avec 5511,cours/indispo promo (C)
4,3,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Urgences (6/5/4),Poly 5/5 avec 5511,cours/indispo promo (C)
5,3,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),—,Poly 5/5 avec 5511,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Urgences (5),Poly 5/5 avec 5511,cours/indispo promo (C)
8,3,Poly 5/5 avec 5511,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),—,Poly 5/5 avec 5511,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5511 (rattrap),—
10,4,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5511 (rattrap),Poly 5/5 avec 5511 (rattrap)
11,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5511 (rattrap),—
12,4,cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5511 (rattrap),Poly 5/5 avec 5511 (rattrap)
13,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5511 (rattrap),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),Pédo-soin (PEDO-B3),Urgences (6/5/4),—,—,Poly 5/5 avec 5511
15,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,—,Poly 5/5 avec 5511 (rattrap),Poly 5/5 avec 5511 (rattrap)
16,4,—,Poly 5/5 avec 5511,—,ODF,—,Pédo-soin (PEDO-B3),—,Urgences (5),—,Poly 5/5 avec 5511
17,4,—,Poly 5/5 avec 5511,—,—,—,Pédo-soin (PEDO-B3),—,—,—,Poly 5/5 avec 5511
18,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-56-jeuM),—,—,Poly 5/5 avec 5511
19,5,Urgences (6/5),Stérilisation,—,—,—,Poly 5/5 avec 5511 (examen),cours/indispo promo (F),cours/indispo promo (F),—,Poly 5/5 avec 5511
20,5,—,Poly 5/5 avec 5511,—,—,—,Urgences (5),—,—,—,Poly 5/5 avec 5511
21,5,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),—,—,Pédo-soin (PEDO-56-jeuM),—,—,Poly 5/5 avec 5511
22,5,cours/indispo promo (E),cours/indispo promo (E),—,—,—,ODF,Pédo-soin (PEDO-56-jeuM),Urgences (6/5/4),—,Poly 5/5 avec 5511
23,5,—,Poly 5/5 avec 5511,—,—,—,—,Pédo-soin (PEDO-56-jeuM),—,—,Poly 5/5 avec 5511
24,5,—,Poly 5/5 avec 5511,—,—,Urgences (5),—,—,—,—,Poly 5/5 avec 5511
