RÉSUMÉ ÉTUDIANT
Code,5415
Année,5A
Type,4
Groupe,G4_55_08
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Pédo-soin (PEDO-A1),—,—,—,—,—,Poly 5/5 avec 5416 (rattrap),Poly 5/5 avec 5416 (rattrap),Urgences (5),—
37,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
38,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
39,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
40,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
41,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),ODF,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
42,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
43,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),Urgences (6/5),—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
44,1,Pédo-soin (PEDO-A1),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5416,Poly 5/5 avec 5416,—
45,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Pédo-soin (PEDO-A1),—,—,Poly 5/5 avec 5416 (rattrap),Poly 5/5 avec 5416 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5416 (rattrap),Poly 5/5 avec 5416 (rattrap)
47,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5416,—,Poly 5/5 avec 5416
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5416,—,Poly 5/5 avec 5416
49,2,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5416,—,Poly 5/5 avec 5416
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,—,—,Poly 5/5 avec 5416
51,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Pédo-soin (PEDO-A1),—,Poly 5/5 avec 5416,—,Poly 5/5 avec 5416
