RÉSUMÉ ÉTUDIANT
Code,6507
Année,6A
Type,5
Groupe,G5_05
Vacations Poly (total),60
Détail,normal:38 examen:4 rattrap:4 débord:14

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),Poly trinome avec 4508+4509,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4508+4509
38,1,cours/indispo promo (C),Urgences (6/4),—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4508+4509
39,1,—,Poly trinome avec 4508+4509,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),—,Poly trinome avec 4508+4509
40,1,—,—,Urgences (6/4),—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,Poly trinome avec 4508+4509
41,1,—,Poly trinome avec 4508+4509,—,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,Urgences (6/5),Poly trinome avec 4508+4509
42,1,—,Poly trinome avec 4508+4509,—,—,—,—,Pédo-soin (PEDO-6A-A-jeuM),—,—,Poly trinome avec 4508+4509
43,1,—,—,—,—,Urgences (6/4),—,Pédo-soin (PEDO-6A-A-jeuM),—,—,Poly trinome avec 4508+4509
44,1,—,Poly trinome avec 4508+4509,—,—,—,Stérilisation,Pédo-soin (PEDO-6A-A-jeuM),—,—,Poly trinome avec 4508+4509
45,2,X,X,X,X,X,X,X,X,X,X
46,2,X,X,X,X,X,X,X,X,X,X
47,2,X,X,X,X,X,X,X,X,X,X
48,2,X,X,X,X,X,X,X,X,X,X
49,2,X,X,X,X,X,X,X,X,X,X
50,2,X,X,X,X,X,X,X,X,X,X
51,2,X,X,X,X,X,X,X,X,X,X
52,2,Poly trinome avec 4508+4509 (rattrap),—,Urgences (6/5/4),—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Poly trinome avec 4508+4509 (examen),Poly trinome avec 4508+4509 (examen),Urgences (6/4),—,Pano/CBCT,—,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6),—
3,3,—,Poly trinome avec 4508+4509,Urgences (6/5),—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6/5),Poly trinome avec 4508+4509
4,3,—,—,—,—,Urgences (6/5),—,Pédo-soin (PEDO-6A-B-jeuM),—,—,Poly trinome avec 4508+4509
5,3,—,Poly trinome avec 4508+4509,—,—,Urgences (6/5),—,Pédo-soin (PEDO-6A-B-jeuM),—,—,Poly trinome avec 4508+4509
6,3,—,Poly trinome avec 4508+4509 (rattrap),Urgences (6),—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6),—
7,3,—,—,—,—,—,Pano/CBCT,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6/5),Poly trinome avec 4508+4509
8,3,—,Poly trinome avec 4508+4509,—,—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6/5),Poly trinome avec 4508+4509
9,4,S,S,S,S,S,S,S,S,S,S
10,4,S,S,S,S,S,S,S,S,S,S
11,4,S,S,S,S,S,S,S,S,S,S
12,4,S,S,S,S,S,S,S,S,S,S
13,4,S,S,S,S,S,S,S,S,S,S
14,4,S,S,S,S,S,S,S,S,S,S
15,4,S,S,S,S,S,S,S,S,S,S
16,4,—,—,—,—,Pédo-soin (PEDO-6A-B-merM) [remplissage],—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
17,4,—,—,—,—,—,Urgences (6/4),—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
18,5,—,—,—,—,Urgences (6/4),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
19,5,—,Poly 6A seul (examen),Urgences (6/5),—,Pédo-soin (PEDO-56-merM),—,cours/indispo promo (F),cours/indispo promo (F),Poly trinome avec 4508+4509,Pano/CBCT
20,5,—,—,—,Urgences (6/5/4),—,—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
21,5,cours/indispo promo (F),cours/indispo promo (F),—,Poly trinome avec 4508+4509 (examen),Pédo-soin (PEDO-56-merM),—,Urgences (6/5/4),—,Poly trinome avec 4508+4509,—
22,5,—,—,—,—,—,—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
23,5,—,—,—,—,Pédo-soin (PEDO-56-merM),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
24,5,Urgences (6/4),—,—,—,—,—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
25,5,—,—,—,—,Pédo-soin (PEDO-56-merM),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
26,5,—,—,—,—,Urgences (6/4),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
27,5,—,—,—,—,Pédo-soin (PEDO-56-merM),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
28,6,—,—,—,—,Urgences (6/4),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
29,6,Poly trinome avec 4508+4509 (rattrap),Poly trinome avec 4508+4509 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
30,6,—,—,—,—,—,—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
31,6,Urgences (6/4),—,—,—,Pédo-soin (PEDO-56-merM),—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,—,—,—,—,—,—,—,—,Poly trinome avec 4508+4509,Poly trinome avec 4508+4509 (débord)
35,6,—,—,—,—,Pédo-soin (PEDO-56-merM),—,Urgences (6/5/4),—,Poly trinome avec 4508+4509,—
