RÉSUMÉ ÉTUDIANT
Code,5505
Année,5A
Type,5
Groupe,G5_55_03
Vacations Poly (total),85
Détail,normal:65 examen:3 rattrap:17 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Urgences (5),—,—,—,—,Pédo-soin (PEDO-A3),—,Urgences (5),Poly 5/5 avec 5506 (rattrap),Poly 5/5 avec 5506 (rattrap)
37,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5506,—
38,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5506,—
39,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),Urgences (5),Poly 5/5 avec 5506,—
40,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5506,—
41,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),Urgences (6/5),Poly 5/5 avec 5506,—
42,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),ODF,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5506,—
43,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5506,Urgences (6/5/4)
44,1,Poly 5/5 avec 5506,cours/indispo promo (C),cours/indispo promo (C),—,—,Pédo-soin (PEDO-A3),cours/indispo promo (C),—,Poly 5/5 avec 5506,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,Poly 5/5 avec 5506 (rattrap),Poly 5/5 avec 5506 (rattrap)
46,2,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),Pédo-soin (PEDO-A3),—,Poly 5/5 avec 5506 (rattrap),Poly 5/5 avec 5506 (rattrap)
47,2,Poly 5/5 avec 5506,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5506
48,2,Poly 5/5 avec 5506,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5506
49,2,Poly 5/5 avec 5506,cours/indispo promo (C),—,—,cours/indispo promo (C),ODF,Pédo-soin (PEDO-A3),Urgences (5),—,Poly 5/5 avec 5506
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5506
51,2,Poly 5/5 avec 5506,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5/4),Pédo-soin (PEDO-A3),—,—,Poly 5/5 avec 5506
52,2,—,—,—,—,—,—,Pédo-soin (PEDO-A3),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),—,Pédo-soin (PEDO-B2) [remplissage],Poly 5/5 avec 5506 (examen),Poly 5/5 avec 5506 (examen),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Poly 5/5 avec 5506,cours/indispo promo (C),Urgences (6/5),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5506,cours/indispo promo (C)
4,3,Poly 5/5 avec 5506,cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5506,cours/indispo promo (C)
5,3,Poly 5/5 avec 5506,cours/indispo promo (C),—,Urgences (5),—,—,cours/indispo promo (C),—,Poly 5/5 avec 5506,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,Poly 5/5 avec 5506,cours/indispo promo (C),—,—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5506,cours/indispo promo (C)
8,3,Poly 5/5 avec 5506,cours/indispo promo (C),—,—,Urgences (6/5),—,cours/indispo promo (C),—,Poly 5/5 avec 5506,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),ODF,—,—,Poly 5/5 avec 5506 (rattrap),—
10,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,Poly 5/5 avec 5506 (rattrap),Poly 5/5 avec 5506 (rattrap)
11,4,cours/indispo promo (C),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,Poly 5/5 avec 5506 (rattrap),—
