RÉSUMÉ ÉTUDIANT
Code,5213
Année,5A
Type,2
Groupe,G2_55_07
Vacations Poly (total),91
Détail,normal:65 examen:4 rattrap:22 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,Poly 5/5 avec 5214 (rattrap),Poly 5/5 avec 5214 (rattrap),—,—,—,—,—,—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
41,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
43,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5214,—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—
45,2,—,cours/indispo promo (C),Poly 5/5 avec 5214 (rattrap),—,cours/indispo promo (C),Poly 5/5 avec 5214 (rattrap),—,—,—,—
46,2,—,cours/indispo promo (C),Poly 5/5 avec 5214 (rattrap),Poly 5/5 avec 5214 (rattrap),cours/indispo promo (F),cours/indispo promo (F),—,—,—,—
47,2,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,—,—,—
48,2,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,—,—,—
49,2,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,—,—,—
50,2,—,cours/indispo promo (C),—,Poly 5/5 avec 5214,cours/indispo promo (C),—,—,—,—,—
51,2,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,cours/indispo promo (C),Poly 5/5 avec 5214,—,—,—,—
52,2,—,—,Poly 5/5 avec 5214 (rattrap),Poly 5/5 avec 5214 (rattrap),—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Poly 5/5 avec 5214 (examen),Poly 5/5 avec 5214 (examen),—,—,cours/indispo promo (ER),cours/indispo promo (ER)
