RÉSUMÉ ÉTUDIANT
Code,4406
Année,4A
Type,4
Groupe,G4_05
Vacations Poly (total),77
Détail,normal:61 examen:1 rattrap:15 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 6406+4407
38,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),—
39,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 6406+4407
40,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 6406+4407
41,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 6406+4407
42,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),—
43,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 6406+4407
44,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly trinome avec 6406+4407,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 6406+4407
45,2,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly trinome avec 6406+4407 (rattrap),Poly trinome avec 6406+4407 (rattrap),cours/indispo promo (C),cours/indispo promo (C)
46,2,—,—,cours/indispo promo (C),—,cours/indispo promo (F),cours/indispo promo (F),Poly trinome avec 6406+4407 (rattrap),Poly trinome avec 6406+4407 (rattrap),—,cours/indispo promo (C)
47,2,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly trinome avec 6406+4407,—,Poly trinome avec 6406+4407,cours/indispo promo (C)
48,2,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly trinome avec 6406+4407,—,—,cours/indispo promo (C)
49,2,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly trinome avec 6406+4407,—,Poly trinome avec 6406+4407,cours/indispo promo (C)
50,2,—,—,cours/indispo promo (C),—,—,—,—,Poly 6A absent avec 4407 (examen),Poly trinome avec 6406+4407,cours/indispo promo (C)
51,2,—,—,cours/indispo promo (C),—,—,—,Poly trinome avec 6406+4407,—,Poly trinome avec 6406+4407,cours/indispo promo (C)
52,2,—,—,—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,—,—,—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 6A absent avec 4407,—,cours/indispo promo (C),Poly 6A absent avec 4407
4,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 6A absent avec 4407,—,cours/indispo promo (C),—
5,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 6A absent avec 4407,—,cours/indispo promo (C),Poly 6A absent avec 4407
6,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 6A absent avec 4407 (rattrap)
7,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,Poly 6A absent avec 4407,—,cours/indispo promo (C),Poly 6A absent avec 4407
