RÉSUMÉ ÉTUDIANT
Code,5408
Année,5A
Type,4
Groupe,G4_55_04
Vacations Poly (total),93
Détail,normal:70 examen:2 rattrap:21 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,—,—,—,Pédo-soin (PEDO-A3) [remplissage],Poly 5/5 avec 5407 (rattrap),Poly 5/5 avec 5407 (rattrap),Urgences (5),—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
38,1,Urgences (5),cours/indispo promo (C),cours/indispo promo (C),Radio,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Urgences (5),—,ODF,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
41,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
43,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),Radio,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,—
45,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),ODF,—,—,Poly 5/5 avec 5407 (rattrap),Poly 5/5 avec 5407 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5407 (rattrap),Poly 5/5 avec 5407 (rattrap)
47,2,—,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),Stérilisation,—,Poly 5/5 avec 5407,—,Poly 5/5 avec 5407
48,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Poly 5/5 avec 5407,—,Poly 5/5 avec 5407
49,2,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,Poly 5/5 avec 5407,—,Poly 5/5 avec 5407
50,2,—,cours/indispo promo (C),Radio,—,cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5407
51,2,—,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),—,—,Poly 5/5 avec 5407,—,Poly 5/5 avec 5407
52,2,—,—,—,—,—,—,Poly 5/5 avec 5407 (rattrap),cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-B3),Urgences (6/5),Poly 5/5 avec 5407 (examen),Poly 5/5 avec 5407 (examen),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,cours/indispo promo (C)
4,3,—,cours/indispo promo (C),—,Radio,Pédo-soin (PEDO-B3),Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,cours/indispo promo (C)
5,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,cours/indispo promo (C)
8,3,Urgences (6/5/4),cours/indispo promo (C),—,—,Pédo-soin (PEDO-B3),—,cours/indispo promo (C),Poly 5/5 avec 5407,Poly 5/5 avec 5407,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),Radio,—,cours/indispo promo (C),Pédo-soin (PEDO-B3),—,Poly 5/5 avec 5407 (rattrap),Poly 5/5 avec 5407 (rattrap),—
