RÉSUMÉ ÉTUDIANT
Code,6305
Année,6A
Type,3
Groupe,G3_05
Vacations Poly (total),52
Détail,normal:27 examen:2 rattrap:20 débord:3

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 4/6 avec 4307,—,—,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Urgences (6/4),—,cours/indispo promo (C),Poly 4/6 avec 4307,Radio,—,cours/indispo promo (C),cours/indispo promo (C),—
39,1,Pédo-soin (PEDO-A1),—,—,cours/indispo promo (C),Poly 4/6 avec 4307,—,—,cours/indispo promo (C),—,—
40,1,Pédo-soin (PEDO-A1),Urgences (6/4),—,—,Poly 4/6 avec 4307,—,Poly 4/6 avec 4307,—,—,—
41,1,Pédo-soin (PEDO-A1),Stérilisation,—,—,Poly 4/6 avec 4307,—,Urgences (6/4),—,—,—
42,1,Pédo-soin (PEDO-A1),—,—,—,Poly 4/6 avec 4307,—,—,—,—,—
43,1,Pédo-soin (PEDO-A1),—,Urgences (6/4),Pano/CBCT,Poly 4/6 avec 4307,—,—,—,—,—
44,1,Pédo-soin (PEDO-A1),—,—,—,Poly 4/6 avec 4307,—,—,—,—,Urgences (6/5/4)
45,2,—,—,—,—,Poly 4/6 avec 4307 (rattrap),—,Poly 4/6 avec 4307 (rattrap),—,Pédo-soin (PEDO-A2),—
46,2,—,Urgences (6/4),—,—,cours/indispo promo (F),cours/indispo promo (F),Poly 4/6 avec 4307 (rattrap),Poly 4/6 avec 4307 (rattrap),Pédo-soin (PEDO-A2),—
47,2,—,—,—,—,Poly 4/6 avec 4307,Urgences (6/5),—,—,Pédo-soin (PEDO-A2),—
48,2,—,—,—,—,Poly 4/6 avec 4307,—,Poly 4/6 avec 4307,Urgences (6/5/4),Pédo-soin (PEDO-A2),—
49,2,—,—,—,—,Poly 4/6 avec 4307,—,Urgences (6/4),—,Pédo-soin (PEDO-A2),—
50,2,—,—,—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER),Pédo-soin (PEDO-A2),Pano/CBCT
51,2,—,Urgences (6/4),—,—,Poly 4/6 avec 4307,—,—,—,Pédo-soin (PEDO-A2),—
52,2,—,—,—,—,Poly 4/6 avec 4307 (rattrap),Poly 4/6 avec 4307 (rattrap),—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
