RÉSUMÉ ÉTUDIANT
Code,5205
Année,5A
Type,2
Groupe,G2_55_03
Vacations Poly (total),91
Détail,normal:65 examen:4 rattrap:22 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,—,Poly 5/5 avec 5206 (rattrap),Poly 5/5 avec 5206 (rattrap),Urgences (5),Radio,—,—,Pédo-soin (PEDO-A4),—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),Urgences (5),Pédo-soin (PEDO-A4),—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,ODF,Poly 5/5 avec 5206,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),—
39,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),Urgences (6/5),Pédo-soin (PEDO-A4),—
41,1,Radio,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),Urgences (6/5/4)
43,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),—,Pédo-soin (PEDO-A4),—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5206,—,Poly 5/5 avec 5206,cours/indispo promo (C),Stérilisation,Pédo-soin (PEDO-A4),Urgences (6/5/4)
45,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Poly 5/5 avec 5206 (rattrap),—,cours/indispo promo (C),Poly 5/5 avec 5206 (rattrap),—,—,—,Radio
46,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Poly 5/5 avec 5206 (rattrap),Poly 5/5 avec 5206 (rattrap),cours/indispo promo (F),cours/indispo promo (F),—,—,—,Urgences (6/5)
47,2,Pédo-soin (PEDO-A4),cours/indispo promo (C),Poly 5/5 avec 5206,ODF,cours/indispo promo (C),Poly 5/5 avec 5206,—,—,—,—
