RÉSUMÉ ÉTUDIANT
Code,4504
Année,4A
Type,5
Groupe,G5_02
Vacations Poly (total),77
Détail,normal:57 examen:6 rattrap:14 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A),cours/indispo promo (A)
37,1,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/4),—,—,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
38,1,cours/indispo promo (C),Poly trinome avec 4503+6503,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
39,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
40,1,cours/indispo promo (C),Poly trinome avec 4503+6503,—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
41,1,cours/indispo promo (C),Poly trinome avec 4503+6503,Urgences (6/4),cours/indispo promo (C),—,—,—,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
42,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Pédo-soin (PEDO-6A-A-jeuM),cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
43,1,cours/indispo promo (C),Poly trinome avec 4503+6503,—,cours/indispo promo (C),Radio,—,—,cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
44,1,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,Urgences (6/4),cours/indispo promo (C),cours/indispo promo (C),Poly trinome avec 4503+6503
45,2,Poly 6A absent avec 4503 (rattrap),—,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,cours/indispo promo (C),cours/indispo promo (C)
46,2,Poly 6A absent avec 4503 (rattrap),—,cours/indispo promo (C),Service sanitaire (SS-P2G2),cours/indispo promo (F),cours/indispo promo (F),Service sanitaire (SS-P2G2),—,Occluso,cours/indispo promo (C)
47,2,Radio,Poly 6A absent avec 4503,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,Poly 6A absent avec 4503,cours/indispo promo (C)
48,2,—,Urgences (6/4),cours/indispo promo (C),Service sanitaire (SS-P2G2),—,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,Poly 6A absent avec 4503,cours/indispo promo (C)
49,2,—,Poly 6A absent avec 4503,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,Poly 6A absent avec 4503,cours/indispo promo (C)
50,2,Poly 6A absent avec 4503,Radio,cours/indispo promo (C),Service sanitaire (SS-P2G2),—,—,Service sanitaire (SS-P2G2),—,Poly 6A absent avec 4503,cours/indispo promo (C)
51,2,—,Poly 6A absent avec 4503,cours/indispo promo (C),Service sanitaire (SS-P2G2),Urgences (6/4),—,Service sanitaire (SS-P2G2),—,Poly 6A absent avec 4503,cours/indispo promo (C)
52,2,Poly trinome avec 4503+6503 (rattrap),Poly trinome avec 4503+6503 (rattrap),—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Poly trinome avec 4503+6503 (examen),Poly trinome avec 4503+6503 (examen),—,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Pédo-soin (PEDO-B1),Radio,cours/indispo promo (C),—,cours/indispo promo (C),—,Occluso,—,cours/indispo promo (C),Poly trinome avec 4503+6503
4,3,Pédo-soin (PEDO-B1),Poly trinome avec 4503+6503,cours/indispo promo (C),Urgences (6/4),cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly trinome avec 4503+6503
5,3,Pédo-soin (PEDO-B1),Stérilisation,cours/indispo promo (C),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly trinome avec 4503+6503
6,3,—,—,cours/indispo promo (C),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly trinome avec 4503+6503 (rattrap)
7,3,Radio,Poly trinome avec 4503+6503,cours/indispo promo (C),—,cours/indispo promo (C),Urgences (6/4),—,—,cours/indispo promo (C),Poly trinome avec 4503+6503
8,3,Pédo-soin (PEDO-B1),—,cours/indispo promo (C),—,cours/indispo promo (C),—,—,—,cours/indispo promo (C),Poly trinome avec 4503+6503
9,4,—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent avec 4503 (rattrap)
10,4,—,Poly 6A absent avec 4503 (rattrap),cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),—,—,cours/indispo promo (C),—
11,4,—,Radio,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Poly 6A absent avec 4503 (rattrap)
12,4,Occluso,Poly 6A absent avec 4503 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—
13,4,—,Poly 6A absent avec 4503 (rattrap),cours/indispo promo (C),—,—,cours/indispo promo (C),—,Urgences (6/4),cours/indispo promo (C),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (C),—,Pédo-soin (PEDO-6A-B-merM),cours/indispo promo (C),—,—,cours/indispo promo (C),—
