RÉSUMÉ ÉTUDIANT
Code,5206
Année,5A
Type,2
Groupe,G2_55_03
Vacations Poly (total),91
Détail,normal:65 examen:4 rattrap:22 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,Pédo-soin (PEDO-A1) [remplissage],—,Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),Pano/CBCT,—,Urgences (5),Radio,—,—
37,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),Urgences (5),—,—
38,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,ODF,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
39,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),Urgences (5),—,—
40,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
41,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),Radio,—,—
42,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
43,1,Urgences (6/5),cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
44,1,—,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,cours/indispo promo (C),—,—,—
45,2,—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Urgences (5),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),—,—,Stérilisation,—
46,2,—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),cours/indispo promo (F),cours/indispo promo (F),—,—,—,Urgences (6/5)
47,2,—,cours/indispo promo (C),Poly 5/5 avec 5205,ODF,cours/indispo promo (C),Poly 5/5 avec 5205,—,—,—,Radio
48,2,—,cours/indispo promo (C),Poly 5/5 avec 5205,—,cours/indispo promo (C),Poly 5/5 avec 5205,—,—,—,Urgences (6/5)
49,2,—,cours/indispo promo (C),Poly 5/5 avec 5205,—,cours/indispo promo (C),Poly 5/5 avec 5205,—,—,—,—
50,2,—,cours/indispo promo (C),—,Poly 5/5 avec 5205,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,—,Urgences (6/5/4),—
51,2,—,cours/indispo promo (C),Poly 5/5 avec 5205,—,cours/indispo promo (C),Poly 5/5 avec 5205,—,—,—,—
52,2,—,—,Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Poly 5/5 avec 5205 (examen),Poly 5/5 avec 5205 (examen),Urgences (6/5),—,cours/indispo promo (ER),cours/indispo promo (ER)
3,3,Pédo-soin (PEDO-B1),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Radio,cours/indispo promo (C),—,—,cours/indispo promo (C)
4,3,Pédo-soin (PEDO-B1),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Urgences (5),cours/indispo promo (C),—,—,cours/indispo promo (C)
5,3,Pédo-soin (PEDO-B1),cours/indispo promo (C),Poly 5/5 avec 5205,ODF,Poly 5/5 avec 5205,—,cours/indispo promo (C),—,—,cours/indispo promo (C)
6,3,cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (Af),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (Af),cours/indispo promo (Af)
7,3,Pédo-soin (PEDO-B1),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,cours/indispo promo (C),Urgences (5),—,cours/indispo promo (C)
8,3,Pédo-soin (PEDO-B1),cours/indispo promo (C),Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Radio,cours/indispo promo (C),—,—,cours/indispo promo (C)
9,4,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Pédo-soin (PEDO-B1),Urgences (6/5/4),—,—
10,4,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),cours/indispo promo (C),—,Pédo-soin (PEDO-B1),—,—,—
11,4,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Pédo-soin (PEDO-B1),Urgences (5),—,—
12,4,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),cours/indispo promo (C),—,Pédo-soin (PEDO-B1),Radio,—,—
13,4,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),—,cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Pédo-soin (PEDO-B1),—,Urgences (6/5),—
14,4,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (C),Poly 5/5 avec 5205,Pédo-soin (PEDO-B1),—,—,—
15,4,cours/indispo promo (C),cours/indispo promo (C),Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),cours/indispo promo (C),—,Pédo-soin (PEDO-B1),—,Urgences (6/5),—
16,4,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Pédo-soin (PEDO-B1),—,—,ODF
17,4,—,—,—,Poly 5/5 avec 5205,Radio,Poly 5/5 avec 5205,Pédo-soin (PEDO-B1),Urgences (6/5/4),—,—
18,5,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),—,—,Pédo-soin (PEDO-56-venM),—
19,5,—,—,Poly 5/5 avec 5205 (examen),Poly 5/5 avec 5205 (examen),—,—,cours/indispo promo (F),cours/indispo promo (F),Pédo-soin (PEDO-56-venM),—
20,5,Urgences (6/5/4),—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,Pédo-soin (PEDO-56-venM),—
21,5,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (E),cours/indispo promo (E),—,Poly 5/5 avec 5205,—,—,—,—
22,5,cours/indispo promo (E),cours/indispo promo (E),Radio,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Urgences (5),—,Pédo-soin (PEDO-56-venM),—
23,5,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,—,—
24,5,—,Urgences (5),—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,Pédo-soin (PEDO-56-venM),—
25,5,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Urgences (5),—,—,—
26,5,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,Pédo-soin (PEDO-56-venM),—
27,5,cours/indispo promo (E),cours/indispo promo (E),—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Urgences (5),—,Pédo-soin (PEDO-56-venM),—
28,6,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,—,—
29,6,—,—,Poly 5/5 avec 5205 (rattrap),Poly 5/5 avec 5205 (rattrap),cours/indispo promo (F),cours/indispo promo (F),Urgences (5),—,Pédo-soin (PEDO-56-venM),—
30,6,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,—,—
31,6,—,Urgences (5),—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,Pédo-soin (PEDO-56-venM),—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,Urgences (5),—,—,—
35,6,—,—,—,Poly 5/5 avec 5205,—,Poly 5/5 avec 5205,—,—,Pédo-soin (PEDO-56-venM),—
