RÉSUMÉ ÉTUDIANT
Code,5510
Année,5A
Type,5
Groupe,G5_55_05
Vacations Poly (total),84
Détail,normal:65 examen:2 rattrap:17 débord:0

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,—,Urgences (5),—,—,—,—,—,Urgences (5),Poly 5/5 avec 5509 (rattrap),Poly 5/5 avec 5509 (rattrap)
37,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5509,—
38,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5509,—
39,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),Radio,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5509,—
40,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5509,—
41,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),—,Poly 5/5 avec 5509,—
42,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,ODF,—,cours/indispo promo (C),—,Poly 5/5 avec 5509,—
43,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,—,Urgences (5),cours/indispo promo (C),Radio,Poly 5/5 avec 5509,—
44,1,Poly 5/5 avec 5509,cours/indispo promo (C),cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,Poly 5/5 avec 5509,—
45,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,Poly 5/5 avec 5509 (rattrap),Poly 5/5 avec 5509 (rattrap)
46,2,—,cours/indispo promo (C),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Poly 5/5 avec 5509 (rattrap),Poly 5/5 avec 5509 (rattrap)
47,2,Poly 5/5 avec 5509,cours/indispo promo (C),—,—,cours/indispo promo (C),Urgences (6/5),—,—,—,Poly 5/5 avec 5509
48,2,Poly 5/5 avec 5509,cours/indispo promo (C),—,—,cours/indispo promo (C),Pédo-soin (PEDO-A1) [remplissage],—,—,—,Poly 5/5 avec 5509
49,2,Poly 5/5 avec 5509,cours/indispo promo (C),Urgences (6/5),—,cours/indispo promo (C),Radio,—,—,—,Poly 5/5 avec 5509
50,2,—,cours/indispo promo (C),—,—,cours/indispo promo (C),—,—,—,—,Poly 5/5 avec 5509
51,2,Poly 5/5 avec 5509,cours/indispo promo (C),—,Urgences (5),cours/indispo promo (C),ODF,—,—,—,Poly 5/5 avec 5509
52,2,—,—,—,—,—,—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (E),Pédo-soin (PEDO-B3),Radio,Poly 5/5 avec 5509 (examen),Urgences (6/5),cours/indispo promo (ER),cours/indispo promo (ER)
