RÉSUMÉ ÉTUDIANT
Code,6117
Année,6A
Type,1
Groupe,G1_14
Vacations Poly (total),71
Détail,normal:43 examen:5 rattrap:21 débord:2

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C),cours/indispo promo (C)
37,1,cours/indispo promo (C),Poly 4/6 avec 4117,Poly 4/6 avec 4117,cours/indispo promo (C),—,—,Radio,cours/indispo promo (C),cours/indispo promo (C),—
38,1,cours/indispo promo (C),Poly 4/6 avec 4117,Urgences (6/4),cours/indispo promo (C),—,—,Stérilisation,cours/indispo promo (C),cours/indispo promo (C),—
39,1,—,Poly 4/6 avec 4117,Poly 4/6 avec 4117,cours/indispo promo (C),—,—,—,cours/indispo promo (C),—,—
40,1,—,Poly 4/6 avec 4117,Poly 4/6 avec 4117,Urgences (6/5),—,—,—,—,—,Pano/CBCT
41,1,—,Poly 4/6 avec 4117,—,—,—,—,—,—,—,—
42,1,—,Poly 4/6 avec 4117,Poly 4/6 avec 4117,Urgences (6/5),—,—,—,—,—,—
43,1,—,Poly 4/6 avec 4117,—,—,—,—,—,—,—,—
44,1,Urgences (6/5),Poly 4/6 avec 4117,Poly 4/6 avec 4117,—,—,—,—,—,—,—
45,2,Poly 4/6 avec 4117 (rattrap),Poly 4/6 avec 4117 (rattrap),—,—,Pédo-soin (PEDO-6A-A-merM),Urgences (6/5),—,—,—,—
46,2,Poly 4/6 avec 4117 (rattrap),Poly 4/6 avec 4117 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,—,Urgences (6/5)
47,2,—,Poly 4/6 avec 4117,—,—,Pédo-soin (PEDO-6A-A-merM),—,—,—,—,—
48,2,Urgences (6/5/4),Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,Pédo-soin (PEDO-6A-A-merM),—,—,—,—,—
49,2,—,Poly 4/6 avec 4117,Urgences (6/5),Pano/CBCT,Pédo-soin (PEDO-6A-A-merM),—,—,—,—,—
50,2,Poly 4/6 avec 4117,—,Poly 6A seul,—,cours/indispo promo (E),cours/indispo promo (E),cours/indispo promo (ER),cours/indispo promo (ER),Urgences (6/5/4),—
51,2,—,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,Pédo-soin (PEDO-6A-A-merM),—,—,—,—,—
52,2,Poly 4/6 avec 4117 (rattrap),Poly 4/6 avec 4117 (rattrap),—,—,Pédo-soin (PEDO-6A-A-merM),—,—,cours/indispo promo (F),cours/indispo promo (F),cours/indispo promo (F)
1,2,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
2,3,Poly 4/6 avec 4117 (examen),Poly 4/6 avec 4117 (examen),—,—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,Radio,—
3,3,—,Poly 4/6 avec 4117,—,—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,—,—
4,3,Urgences (6/5/4),Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,—,Urgences (6/4)
5,3,—,Poly 4/6 avec 4117,—,—,—,—,Pédo-soin (PEDO-6A-B-jeuM),—,Urgences (6/5),—
6,3,—,Poly 4/6 avec 4117 (rattrap),—,Poly 4/6 avec 4117 (rattrap),Urgences (6),—,Pédo-soin (PEDO-6A-B-jeuM),—,—,—
7,3,—,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,Urgences (6/5),—,Pédo-soin (PEDO-6A-B-jeuM),—,—,—
8,3,—,Poly 4/6 avec 4117,—,—,Urgences (6/5),—,Pédo-soin (PEDO-6A-B-jeuM),Pano/CBCT,—,—
9,4,—,Poly 4/6 avec 4117 (rattrap),—,Poly 4/6 avec 4117 (rattrap),Pédo-soin (PEDO-6A-B-merM),—,—,—,—,—
10,4,Poly 4/6 avec 4117 (rattrap),Poly 4/6 avec 4117 (rattrap),—,—,Pédo-soin (PEDO-6A-B-merM),—,—,—,—,—
11,4,—,Poly 4/6 avec 4117 (rattrap),—,Poly 4/6 avec 4117 (rattrap),Pédo-soin (PEDO-6A-B-merM),—,—,—,—,—
12,4,Poly 4/6 avec 4117 (rattrap),Poly 4/6 avec 4117 (rattrap),—,Urgences (6/4),Pédo-soin (PEDO-6A-B-merM),—,—,—,—,—
13,4,—,Poly 4/6 avec 4117 (rattrap),Urgences (6/5),Poly 4/6 avec 4117 (rattrap),Pédo-soin (PEDO-6A-B-merM),—,—,—,—,—
14,4,cours/indispo promo (F),cours/indispo promo (F),—,Poly 4/6 avec 4117 (examen),Pédo-soin (PEDO-6A-B-merM),Urgences (6/5),—,—,—,—
15,4,Poly 4/6 avec 4117 (rattrap),Poly 4/6 avec 4117 (rattrap),—,—,Pédo-soin (PEDO-6A-B-merM),Urgences (6/5/4),—,—,—,—
16,4,S,S,S,S,S,S,S,S,S,S
17,4,S,S,S,S,S,S,S,S,S,S
18,5,S,S,S,S,S,S,S,S,S,S
19,5,S,S,S,S,S,S,S,S,S,S
20,5,S,S,S,S,S,S,S,S,S,S
21,5,S,S,S,S,S,S,S,S,S,S
22,5,S,S,S,S,S,S,S,S,S,S
23,5,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,Urgences (6/5/4),—,—,—,—,—,—
24,5,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,—,—,—,—,—,Urgences (6/5/4),—
25,5,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,—,—,—,—,—,—,—
26,5,Poly 4/6 avec 4117,Poly 4/6 avec 4117 (débord),—,—,—,—,—,—,—,—
27,5,Poly 4/6 avec 4117 (examen),Poly 4/6 avec 4117 (examen),Urgences (6/4),—,—,—,—,—,—,—
28,6,Poly 4/6 avec 4117,Poly 4/6 avec 4117 (débord),—,—,—,—,—,—,—,—
29,6,—,Poly 4/6 avec 4117 (rattrap),—,—,cours/indispo promo (F),cours/indispo promo (F),—,—,Urgences (6/4),—
30,6,Poly 4/6 avec 4117,—,—,—,—,—,—,—,—,—
31,6,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,—,—,—,—,—,—,—
32,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
33,6,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé,fermé
34,6,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,—,Urgences (6/5/4),—,—,—,—,—
35,6,Poly 4/6 avec 4117,—,Poly 4/6 avec 4117,—,—,—,—,—,—,—
