RÉSUMÉ ÉTUDIANT
Code,5317
Année,5A
Type,3
Groupe,G3_55_08
Vacations Poly (total),58

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),Poly trinome_5 avec 5315+5316 (rattrap),Poly trinome_5 avec 5315+5316 (rattrap),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
38,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
39,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
40,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
41,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
42,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
43,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
44,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly trinome_5 avec 5315+5316,cours/indispo promo,Poly trinome_5 avec 5315+5316,—,—
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),Poly trinome_5 avec 5315+5316 (rattrap),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
46,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
