RÉSUMÉ ÉTUDIANT
Code,5310
Année,5A
Type,3
Groupe,G3_55_05
Vacations Poly (total),58

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),Poly 5/5 avec 5309 (rattrap),Poly 5/5 avec 5309 (rattrap),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
38,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
39,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
40,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
41,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
42,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
43,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
44,1,—,cours/indispo promo,cours/indispo promo,—,—,Poly 5/5 avec 5309,cours/indispo promo,Poly 5/5 avec 5309,—,—
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),Poly 5/5 avec 5309 (rattrap),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
