RÉSUMÉ ÉTUDIANT
Code,4404
Année,4A
Type,4
Groupe,G4_03
Vacations Poly (total),51

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,—
38,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6404
39,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6404
40,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6404
41,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,—
42,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6404
43,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6404
44,1,cours/indispo promo,—,—,cours/indispo promo,—,—,Poly 4/6 avec 6404,cours/indispo promo,cours/indispo promo,Poly 4/6 avec 6404
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),Poly 6A absent (rattrap),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
46,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
47,2,—,—,cours/indispo promo,—,—,cours/indispo promo,Poly 6A absent,—,—,cours/indispo promo
48,2,—,—,cours/indispo promo,—,—,cours/indispo promo,Poly 6A absent,—,Poly 6A absent,cours/indispo promo
49,2,—,—,cours/indispo promo,—,—,cours/indispo promo,Poly 6A absent,—,Poly 6A absent,cours/indispo promo
50,2,A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),Poly 6A absent (examen),A INTERVENIR (EXAMEN),Poly 6A absent,A INTERVENIR (EXAMEN)
51,2,—,—,cours/indispo promo,—,—,—,Poly 6A absent,—,Poly 6A absent,cours/indispo promo
52,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
1,2,A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE),A INTERVENIR (VACANCES/FERMETURE)
2,3,A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN)
3,3,—,—,cours/indispo promo,—,cours/indispo promo,—,Poly 6A absent,—,cours/indispo promo,—
4,3,—,—,cours/indispo promo,—,cours/indispo promo,—,Poly 6A absent,—,cours/indispo promo,Poly 6A absent
