RÉSUMÉ ÉTUDIANT
Code,6311
Année,6A
Type,3
Groupe,G3_08
Vacations Poly (total),33

Semaine,Période,lundi M,lundi AM,mardi M,mardi AM,mercredi M,mercredi AM,jeudi M,jeudi AM,vendredi M,vendredi AM
36,1,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
37,1,cours/indispo promo,—,—,cours/indispo promo,Poly 4/6 avec 4311,—,—,cours/indispo promo,cours/indispo promo,—
38,1,cours/indispo promo,—,—,cours/indispo promo,Poly 4/6 avec 4311,—,—,cours/indispo promo,cours/indispo promo,—
39,1,—,—,—,cours/indispo promo,Poly 4/6 avec 4311,—,Poly 4/6 avec 4311,cours/indispo promo,—,—
40,1,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
41,1,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
42,1,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
43,1,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
44,1,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
45,2,A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),Poly 4/6 avec 4311 (rattrap),A INTERVENIR (CONFLIT (couplage)),Poly 4/6 avec 4311 (rattrap),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage)),A INTERVENIR (CONFLIT (couplage))
46,2,A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE),Poly 4/6 avec 4311 (rattrap),Poly 4/6 avec 4311 (rattrap),A INTERVENIR (JOUR BLOQUE),A INTERVENIR (JOUR BLOQUE)
47,2,—,—,—,—,Poly 4/6 avec 4311,—,Poly 4/6 avec 4311,—,—,—
48,2,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
49,2,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
50,2,A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN),A INTERVENIR (EXAMEN)
51,2,—,—,—,—,Poly 4/6 avec 4311,—,—,—,—,—
